ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	is_neuronal_term
GO:0015850	organic hydroxy compound transport	311	0.403019265791806	1.26860262158736	0.00479635132907389	0.0253290463445475	0.0180910708697287	4907	tags=32%, list=23%, signal=25%	17869/12918/20508/260298/16490/18429/27220/17069/332110/14685/20423/99296/19701/231290/244152/14573/20315/15550/21333/11827/545758/20897/15551/16846/14427/11540/19224/16891/18035/11438/13488/14131/54524/319508/11828/11826/16009/56745/18167/11833/17863/16535/12922/16854/55925/18430/11305/21817/101488/11806/114679/269642/11814/108068/27062/381524/100102/20618/13124/20983/19339/14419/12801/11541/11444/208188/69847/76205/70026/19206/20617/27801/54525/12257/18441/18546/18976/11606/239273/67470/12389/69863/18436/18799/16816/12652/11816/80879/12921/213788/11461/233979/12613/20538/76408/15565/80976/15567/20980/58994/74152	FALSE
GO:0062009	secondary palate development	27	0.642099197440762	1.78006502806352	0.00487071188714212	0.0256431572877034	0.0183154221246592	5888	tags=70%, list=27%, signal=51%	110805/14362/21380/20666/434215/22418/22411/57265/16450/110796/20890/22421/22416/21808/320790/21809/21814/16842/16420	FALSE
GO:0002931	response to ischemia	47	0.543985379073473	1.57466102503339	0.00487071188714212	0.0256431572877034	0.0183154221246592	4979	tags=53%, list=23%, signal=41%	16523/18159/12977/231602/78688/13653/11828/20312/16514/12322/22223/19712/68169/406218/54720/19229/15277/12043/105675/55991/12389/17260/436440/12978/18627	FALSE
GO:0043271	negative regulation of monoatomic ion transport	153	0.451453912379343	1.3835922939085	0.00487071188714212	0.0256431572877034	0.0183154221246592	5337	tags=41%, list=25%, signal=31%	15205/23967/11516/56437/14579/99296/13491/66240/15551/81897/11421/20855/16511/18389/16509/57442/19736/12297/17395/16535/26903/11936/12922/22782/57814/26385/98660/15171/11651/100102/18216/68312/19229/68949/67704/100503659/12801/225642/69847/12043/19700/13844/238276/18127/75607/15464/14664/105675/12389/21803/12315/53376/12391/18754/382427/12373/21808/30948/26941/53416/14681/74053/18125	FALSE
GO:0021548	pons development	15	0.713405297382515	1.85251856371806	0.00494507246726243	0.0259027605428032	0.0185008416948292	1795	tags=47%, list=8%, signal=43%	11859/15394/17172/15407/16509/12569/12570	FALSE
GO:0099054	presynapse assembly	53	0.552027439906086	1.60478210067799	0.00494507246726243	0.0259027605428032	0.0185008416948292	5062	tags=51%, list=23%, signal=39%	14362/75409/14367/76965/74342/386750/13642/13380/171171/13641/12404/319476/11845/12405/245450/13643/19280/74762/219228/22421/22416/20617/225875/245537/223254/228357/239250	TRUE
GO:0061337	cardiac conduction	65	0.522707051819246	1.53770921277548	0.00494507246726243	0.0259027605428032	0.0185008416948292	7437	tags=69%, list=34%, signal=46%	16373/18091/16392/66240/20271/56543/16511/16509/57440/57442/330953/16493/399548/76365/14609/16535/13511/57814/20536/353155/13506/192775/12291/21388/109620/20541/11606/15464/12389/16518/12288/30948/16521/435766/12289/238871/74868/57785/14613/13052/16480/140492/109552/20544/20264	FALSE
GO:0035088	establishment or maintenance of apical/basal cell polarity	51	0.525869608434626	1.52365622776401	0.00494507246726243	0.0259027605428032	0.0185008416948292	5389	tags=47%, list=25%, signal=35%	16870/15227/241324/12591/22418/22411/15223/21407/22388/14086/56513/224912/22350/22342/71228/14048/20401/93840/67968/14107/26941/68617/53310/93742	FALSE
GO:0061245	establishment or maintenance of bipolar cell polarity	51	0.525869608434626	1.52365622776401	0.00494507246726243	0.0259027605428032	0.0185008416948292	5389	tags=47%, list=25%, signal=35%	16870/15227/241324/12591/22418/22411/15223/21407/22388/14086/56513/224912/22350/22342/71228/14048/20401/93840/67968/14107/26941/68617/53310/93742	FALSE
GO:2000738	positive regulation of stem cell differentiation	25	0.646327445475647	1.78022071925566	0.00501943306845485	0.0262656568460643	0.0187600375070739	4815	tags=60%, list=22%, signal=47%	17300/18091/20682/20671/15412/21407/74048/170574/56753/21388/19242/666794/20678/16998/21808	FALSE
GO:0006837	serotonin transport	30	0.596341095281673	1.66738356842721	0.00509379368979664	0.0266009226022713	0.0189994984197837	2089	tags=30%, list=10%, signal=27%	12918/20508/260298/99296/15550/15551/14131/12922/16854	FALSE
GO:0099622	cardiac muscle cell membrane repolarization	30	0.595949593857123	1.66628892134104	0.00509379368979664	0.0266009226022713	0.0189994984197837	5382	tags=67%, list=25%, signal=50%	16523/66240/20271/56543/16511/22388/16509/433809/57442/16493/399548/14609/16535/57814/192775/70729/16518/12391/16521/230899	FALSE
GO:0032148	activation of protein kinase B activity	26	0.607308730915047	1.6775586162704	0.00516815433041816	0.0269620160325549	0.0192574065442742	2161	tags=35%, list=10%, signal=31%	11551/11552/11553/22418/17751/108686/14456/11727/18205	FALSE
GO:0048145	regulation of fibroblast proliferation	124	0.456714493346435	1.38843681085838	0.00524251498949909	0.0273223815480951	0.0195147947614207	4310	tags=34%, list=20%, signal=27%	21815/17869/22408/20698/16476/22418/70445/18595/16878/12703/15364/239659/58801/11826/17319/13555/13924/14456/217369/18053/14284/17863/17395/72007/18590/328365/69807/12575/69601/18596/16992/18591/57295/65972/16163/11606/12223/12389/107771/21803/18781/671535	FALSE
GO:0060713	labyrinthine layer morphogenesis	28	0.612456770748577	1.70322206167655	0.00531687566626502	0.0275709600748146	0.0196923400066069	1174	tags=29%, list=5%, signal=27%	11535/14367/12192/16007/12702/16153/13984/22422	FALSE
GO:0032967	positive regulation of collagen biosynthetic process	37	0.590347308513873	1.67710787505444	0.00531687566626502	0.0275709600748146	0.0196923400066069	4221	tags=49%, list=20%, signal=39%	12159/16147/14219/22226/22352/22417/66214/14633/16323/17863/30951/20289/18596/18591/14062/26427/20296/21803	FALSE
GO:0061384	heart trabecula morphogenesis	36	0.586137194642638	1.66063121935983	0.00531687566626502	0.0275709600748146	0.0196923400066069	6037	tags=61%, list=28%, signal=44%	18121/18091/13609/11504/15213/54485/107586/18018/15214/18128/20807/14106/228788/21812/12391/21808/320790/21814/77446/12162/19662/19664	FALSE
GO:0060043	regulation of cardiac muscle cell proliferation	49	0.546116052266071	1.58348224037495	0.00531687566626502	0.0275709600748146	0.0196923400066069	7588	tags=71%, list=35%, signal=46%	21385/18121/18091/21380/14463/14465/14632/12444/17684/14609/80857/22062/15214/19094/18128/21388/16526/14180/17260/108655/18712/21812/232334/21814/22601/19662/13869/19664/12534/13052/268697/14182/22413/16468/57246	FALSE
GO:0045109	intermediate filament organization	74	0.505000821632898	1.4962307134963	0.00531687566626502	0.0275709600748146	0.0196923400066069	5356	tags=50%, list=25%, signal=38%	99681/20423/22352/74127/18039/56735/16679/16678/110308/110310/64818/406220/406219/101202683/18772/223650/239673/380684/12075/13346/100126226/223915/223917/109620/16680/406221/14580/18040/109052/332131/75706/18810/114566/16669/432987/226180/16681	FALSE
GO:0032350	regulation of hormone metabolic process	51	0.523132903958233	1.51572689176109	0.00539123635998424	0.0279005925736922	0.0199277774098569	3730	tags=35%, list=17%, signal=29%	66811/14462/14581/13115/22417/12156/13653/213696/16002/50781/20856/107605/13074/19712/98711/14419/12724/11928	FALSE
GO:0032970	regulation of actin filament-based process	396	0.391093273497258	1.23917751682356	0.00539123635998424	0.0279005925736922	0.0199277774098569	8024	tags=52%, list=37%, signal=33%	13614/15901/13609/17926/14219/11554/14463/75477/22417/11853/667663/56320/268709/19240/21333/22411/66214/211401/30794/20271/108686/104445/223864/20855/213649/620235/22388/228785/18709/104027/20410/114229/18753/12569/19736/24136/93897/330953/11465/26401/170758/19241/14609/225115/13511/14086/20312/11845/69524/14063/56699/319710/21754/54324/56188/13835/11806/21956/277360/68760/12632/24088/56753/18596/668940/14787/12386/18645/98660/22351/319262/73112/227753/17974/20356/234695/78321/12985/20194/13506/230824/18708/19229/234094/268747/69550/19130/109620/242553/17127/12798/11928/20741/13009/268396/19303/544963/20971/29816/19219/12389/17260/56441/20535/245857/77569/21803/13860/16518/21812/22003/12614/58226/260409/12391/18754/21916/20401/93677/108100/320827/12288/72042/12978/170643/12373/93840/21808/11687/30948/207495/20301/13829/432995/11539/58234/27385/17886/57028/67771/76820/21809/21924/18125/93742/23999/11475/230837/12721/225288/72754/13837/623781/16971/68732/19720/76441/69710/68767/13640/56716/268970/18693/238871/243725/50918/18816/57785/14613/99889/12345/329421/56363/66616/16480/15894/16423/105855/23789/50873/14191/109552/238161/50768/234686/442801/17996/18484/22218/14260/50874/545481/12182/223601/17913/18003/15461/14158/101497/235041/231637/16413/208177/434204	FALSE
GO:0003417	growth plate cartilage development	25	0.643590616810803	1.77268249829922	0.00546559706996485	0.0281445586172493	0.0201020282254526	4621	tags=56%, list=21%, signal=44%	373864/20682/18159/12622/12845/21825/20855/14284/19401/17180/21827/12839/218772/19411	FALSE
GO:0045684	positive regulation of epidermis development	25	0.641533283214959	1.76701585375336	0.00546559706996485	0.0281445586172493	0.0201020282254526	907	tags=24%, list=4%, signal=23%	11921/17300/12159/13115/55948/107586	FALSE
GO:1903587	regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	17	0.643965059714748	1.69977900886707	0.00546559706996485	0.0281445586172493	0.0201020282254526	2647	tags=47%, list=12%, signal=41%	14461/54485/21825/16160/18053/16159/22339/23796	FALSE
GO:2001028	positive regulation of endothelial cell chemotaxis	17	0.64396356786211	1.69977507104504	0.00546559706996485	0.0281445586172493	0.0201020282254526	2987	tags=53%, list=14%, signal=46%	15507/20423/20583/14172/22339/80903/16542/20356/18591	FALSE
GO:0014074	response to purine-containing compound	116	0.459672605569869	1.39351550598416	0.00546559706996485	0.0281445586172493	0.0201020282254526	5210	tags=45%, list=24%, signal=34%	12192/13115/16523/19701/22410/231602/214593/12705/11540/223864/11826/16509/233571/330953/19702/207728/23959/16535/232333/11298/16514/16011/16367/68312/14555/18708/22350/11611/15361/56506/18440/11486/15166/99439/15165/20541/442846/18441/55991/18436/12919/30955/12373/74777/15567/13829/11539/16439/19309/57028/16438/11670	FALSE
GO:0045600	positive regulation of fat cell differentiation	69	0.510955962363594	1.50750060678905	0.00561431853612597	0.0287956615394556	0.0205670733340956	5045	tags=46%, list=23%, signal=36%	20471/15902/12192/20583/12156/12606/24117/207259/12224/72007/230738/22695/70673/29813/12006/384061/11651/20319/235320/100201/22724/59036/210029/268396/20668/12608/18712/70717/14747/20377/20378/71660	FALSE
GO:0032944	regulation of mononuclear cell proliferation	282	0.405419582295275	1.27265777958129	0.00561431853612597	0.0287956615394556	0.0205670733340956	5239	tags=35%, list=24%, signal=27%	15205/12159/278180/12578/16147/12484/16453/69816/12479/20666/56532/20423/434215/16153/12977/21333/15223/16846/27027/81897/12480/667803/12231/16002/15018/12151/17319/78317/16160/13641/26971/109594/110557/384783/56708/15013/16159/74048/14972/16854/26970/16008/14963/16362/72049/12575/54354/237256/19099/17974/16161/83430/15040/234695/17874/14964/14419/11444/12053/11486/22416/50723/22724/19354/15006/208650/12043/18019/13844/21950/14204/16163/16193/12520/12493/12501/20971/12608/17260/20535/230979/20533/71228/21803/229473/16963/22329/12978/12775/15007/17120/14980/16196/102657/16187/12367/21898/22637/238555	FALSE
GO:0032412	regulation of monoatomic ion transmembrane transporter activity	279	0.404839530437414	1.27011759787515	0.00561431853612597	0.0287956615394556	0.0205670733340956	9667	tags=65%, list=45%, signal=36%	23967/12918/12159/13614/15512/56437/11555/11554/16523/14579/11838/13491/435145/14428/66240/227618/16539/81897/72978/14166/11438/223864/18389/16509/433809/57440/57442/16485/233571/399548/16538/12297/16527/17395/16535/26903/11936/239408/76854/16514/56188/57814/229715/26385/59095/13830/98660/217154/20193/100102/269994/18216/68312/18795/19229/68949/67704/12794/100503659/14419/225642/15444/241794/12724/15165/12372/545622/93692/19700/57780/13844/240899/75607/20296/15464/14664/105675/54377/12389/17260/245537/15114/12315/12919/12391/16502/12373/74777/18803/57340/58234/26941/53416/11932/74053/230899/11931/69635/242735/12313/71912/12289/29866/15561/18693/238871/57816/11820/19017/60597/57785/19417/241528/16497/64095/260297/83814/237611/13490/70261/68073/13489/215748/12568/381812/232748/109552/238161/20544/193003/12300/11603/22218/15980/12298/14226/29867/116873/235281/71345/214917/108058/18750/333433/20927/12295/216856/140723/246133/192167/59091/19739/66894/72821/15978/11689/73660/18821/12293/18669/66438/11735/69179/81905/20266/17178/19699/68528/18578/243961/19894/12856/11418/108017/234779/56379/84506/65973/14167/403088	FALSE
GO:0051047	positive regulation of secretion	420	0.383972380755622	1.21698512266677	0.00561431853612597	0.0287956615394556	0.0205670733340956	5148	tags=31%, list=24%, signal=24%	12918/20508/26927/14461/11516/11998/18096/13615/13614/16324/18429/27220/18609/13115/22226/20666/18951/99296/16392/20698/18095/18159/20969/12156/20315/21333/14761/20677/16878/66214/20287/14427/11540/30878/11826/17319/21943/114229/14602/20608/19376/19205/56745/11727/18442/18167/22044/12570/384783/17863/56708/14609/12097/12922/12424/11845/12394/12096/56513/16854/232333/18430/14063/76854/14652/69952/239556/16190/16367/24088/104886/238377/27062/12215/18216/18795/12143/66259/14812/54140/20194/14645/20983/380714/19339/14419/11541/11444/109689/12291/360013/22337/20617/15216/16163/54525/64292/18441/18546/11606/20971/19219/70450/14186/14683/18799/21803/209630/12921/58226/18754/107765/74551/276952/16415/12288/13447/15565/21808/68039/15567/381853/319613/58994/11539/21898/17886/382018/16438	FALSE
GO:0003188	heart valve formation	15	0.708154299300423	1.83888315694323	0.00568867929109876	0.0291192791435451	0.0207982146463517	3295	tags=60%, list=15%, signal=51%	22160/20682/14463/15213/22761/20289/15214/18128/13636	FALSE
GO:0060039	pericardium development	28	0.610135198279492	1.69676584527732	0.00568867929109876	0.0291192791435451	0.0207982146463517	3774	tags=46%, list=17%, signal=38%	18092/15111/54485/22418/12156/22431/20181/13857/71436/18128/21388/17127/16401	FALSE
GO:0045655	regulation of monocyte differentiation	18	0.655529405925785	1.73277611001676	0.00576304005991317	0.0294416176973825	0.021028442407089	649	tags=28%, list=3%, signal=27%	15404/17869/12192/16476/12977	FALSE
GO:0019233	sensory perception of pain	93	0.487467662829423	1.46095274414075	0.00576304005991317	0.0294416176973825	0.021028442407089	5643	tags=46%, list=26%, signal=34%	12767/16490/15429/16592/15416/20315/21333/171209/11438/18211/381359/13864/18389/11826/17199/17035/16485/18049/16528/12297/12310/23945/67888/18619/14360/18216/14812/239102/21926/11444/56461/230085/64292/20296/270190/18166/16398/11539/21898/66270/18133/319552/14810	FALSE
GO:0045649	regulation of macrophage differentiation	20	0.639990745399943	1.71067029760914	0.00583740084204028	0.0297626847666156	0.0212577620200117	818	tags=25%, list=4%, signal=24%	14461/15902/12977/211770/16878	FALSE
GO:0019935	cyclic-nucleotide-mediated signaling	97	0.476493713007489	1.43199798134932	0.00583740084204028	0.0297626847666156	0.0212577620200117	5382	tags=43%, list=25%, signal=33%	12918/11516/20682/75141/22226/16336/18159/11517/14748/20287/21825/18389/11826/14602/207728/18167/14916/12922/14652/23796/436090/111174/14419/11541/170761/18160/18126/18976/14433/19219/14683/12652/11816/12921/54195/14918/381853/60596/51799/319229/239134/230899	FALSE
GO:0043297	apical junction assembly	80	0.490303217838507	1.46064197766758	0.00591176163697776	0.0301121257765271	0.0215073474954815	4485	tags=38%, list=21%, signal=30%	71908/14367/12741/20583/12739/11853/22411/20613/56863/12740/53624/22388/54409/18417/12738/77090/14609/54419/69524/75677/20807/13836/21926/73608/252973/260305/71228/100039801/20104/18755	FALSE
GO:0050900	leukocyte migration	377	0.389823151229294	1.23367834662419	0.00598612244424827	0.0304608789731925	0.0217564417057842	7205	tags=45%, list=33%, signal=30%	15404/18089/14462/13615/13614/12642/20310/69453/380705/13609/12484/11876/56532/22418/12977/20315/15223/14825/18654/16846/20311/21825/54371/14131/20295/15945/22388/17319/21943/17965/14456/17242/18081/12061/13035/20254/170758/14347/330122/17395/12527/16159/26903/56069/13166/20312/23892/16854/22339/17387/12490/14063/217835/14345/19261/54324/21828/17173/74748/277360/24088/13482/65256/27205/57266/109934/118453/11651/14042/12215/83430/56744/17700/257632/18591/18795/12766/17874/19152/21838/18708/21930/19229/100952/21926/16172/101502/11486/19242/19354/15235/12798/16401/12520/20296/110279/16404/68992/19219/230979/70045/21803/57349/12652/13860/66166/16963/22329/16415/14068/12978/319655/14747/12775/98365/171095/18810/11634/17390/58994/16398/11539/71660/53416/14385/227541/50931/17470/18133/63873/20306/246177/56066/12721/16403/381485/380916/13051/50701/13143/654459/84094/20868/238871/68279/11820/16421/16414/17311/13052/18787/16176/64095/19277/16149/114774/109700/102103/216892/15894/16423/19271/16803/16399/26417/20344/57257/105855/16177	FALSE
