gene	source	is_derived	is_external	k119ub_ctrl_signal	k119ub_log2fc	k119ub_decile
Inpp5f	both	TRUE	TRUE	0.562759	0.198689	2
Inpp5j	both	TRUE	TRUE	1.589223	0.045049	8
Inppl1	both	TRUE	TRUE	1.884805	0.131103	9
Ins1	both	TRUE	TRUE	0.754339	-0.671454	4
Ins2	both	TRUE	TRUE	0.776433	-0.327951	4
Insc	both	TRUE	TRUE	0.98031	-0.248059	6
Insm1	both	TRUE	TRUE	7.724314	0.08534	10
Insm2	both	TRUE	TRUE	5.562239	-0.18135	10
Insr	both	TRUE	TRUE	0.400026	-0.14295	1
Insyn1	both	TRUE	TRUE	2.537036	0.155964	9
Insyn2a	both	TRUE	TRUE	1.3197	0.129383	7
Insyn2b	derived	TRUE	FALSE	1.522153	0.291663	8
Intu	both	TRUE	TRUE	0.807853	0.613499	4
Ipmk	both	TRUE	TRUE	0.813065	0.239637	4
Iqcg	both	TRUE	TRUE	0.572503	0.020207	2
Iqgap1	both	TRUE	TRUE	0.79975	-0.016199	4
Iqschfp	both	TRUE	TRUE	1.433805	0.337409	7
Iqsec1	both	TRUE	TRUE	1.781388	0.015655	8
Iqsec2	both	TRUE	TRUE	0.861905	0.021731	5
Iqsec3	both	TRUE	TRUE	2.177567	-0.305509	9
Irf2bpl	both	TRUE	TRUE	2.862456	0.08977	10
Irf4	both	TRUE	TRUE	2.159219	-0.435951	9
Irf8	both	TRUE	TRUE	2.215139	-0.333201	9
Irs2	both	TRUE	TRUE	2.805593	0.088734	10
Irx1	both	TRUE	TRUE	7.703367	0.21449	10
Irx2	both	TRUE	TRUE	7.586616	0.539193	10
Irx3	both	TRUE	TRUE	9.125583	-0.190044	10
Irx4	both	TRUE	TRUE	4.598318	-0.110102	10
Irx5	both	TRUE	TRUE	7.679471	-0.041834	10
Irx6	both	TRUE	TRUE	3.181035	-0.333414	10
Isl1	both	TRUE	TRUE	5.205477	-0.786137	10
Isl2	both	TRUE	TRUE	11.66027	-0.325794	10
Islr2	both	TRUE	TRUE	9.937515	-0.181756	10
Ist1	both	TRUE	TRUE	0.36679	-0.240105	1
Itga1	both	TRUE	TRUE	1.37104	0.103009	7
Itga2	both	TRUE	TRUE	1.696145	0.414586	8
Itga3	both	TRUE	TRUE	0.968973	-0.028392	5
Itga4	both	TRUE	TRUE	1.971463	0.384407	9
Itga5	both	TRUE	TRUE	6.43971	0.170476	10
Itga6	both	TRUE	TRUE	1.567588	0.052338	8
Itga8	both	TRUE	TRUE	0.713198	-0.136831	4
Itgam	both	TRUE	TRUE	0.408586	-0.27707	1
Itgax	both	TRUE	TRUE	1.032244	-0.515631	6
Itgb1	both	TRUE	TRUE	0.764671	0.089191	4
Itgb3	both	TRUE	TRUE	1.00833	0.455342	6
Itgb4	both	TRUE	TRUE	2.152136	-0.128061	9
Itgb6	both	TRUE	TRUE	1.524356	0.019463	8
Itgb8	both	TRUE	TRUE	0.761726	-0.484163	4
Itm2c	both	TRUE	TRUE	2.35597	0.472313	9
Itpk1	both	TRUE	TRUE	2.957239	0.351161	10
Itpka	both	TRUE	TRUE	4.145759	-0.106118	10
Itpr1	both	TRUE	TRUE	1.664041	0.338983	8
Itpr3	both	TRUE	TRUE	1.57887	-0.336097	8
Itsn1	both	TRUE	TRUE	1.395776	0.011134	7
Itsn2	both	TRUE	TRUE	0.756977	-0.126249	4
Jade2	both	TRUE	TRUE	1.272392	0.084456	7
Jag1	both	TRUE	TRUE	3.619482	-0.169154	10
Jag2	both	TRUE	TRUE	3.736231	-0.28886	10
Jak2	both	TRUE	TRUE	0.748793	0.487368	4
Jak3	both	TRUE	TRUE	5.508709	0.036168	10
Jakmip1	both	TRUE	TRUE	1.713188	-0.012421	8
Jam2	both	TRUE	TRUE	1.2138	0.006858	7
Jam3	both	TRUE	TRUE	0.910411	0.210143	5
Jhy	both	TRUE	TRUE	0.852716	-0.243083	5
Jph3	both	TRUE	TRUE	1.708487	-0.499394	8
Jph4	both	TRUE	TRUE	2.431212	0.086102	9
Jsrp1	both	TRUE	TRUE	1.538748	0.080882	8
Jun	both	TRUE	TRUE	4.761607	0.179652	10
Kalrn	both	TRUE	TRUE	2.229956	0.093195	9
Kank1	both	TRUE	TRUE	1.216578	0.020178	7
Kat2a	both	TRUE	TRUE	1.093752	-0.241149	6
Kat2b	both	TRUE	TRUE	0.659441	0.104278	3
Kat5	both	TRUE	TRUE	0.693738	-0.415265	4
Kat8	both	TRUE	TRUE	0.363192	-0.249409	1
Katna1	both	TRUE	TRUE	0.436152	-0.14956	1
Katnb1	both	TRUE	TRUE	1.924129	0.097529	9
Katnip	both	TRUE	TRUE	2.369291	-0.197885	9
Kbtbd13	both	TRUE	TRUE	1.903124	-0.571868	9
Kcmf1	both	TRUE	TRUE	0.729611	-0.030595	4
Kcna1	both	TRUE	TRUE	3.063859	-0.150325	10
Kcna2	both	TRUE	TRUE	7.65403	-0.011683	10
Kcna3	external	FALSE	TRUE	9.514535	-0.030382	10
Kcna4	both	TRUE	TRUE	2.21873	0.640588	9
Kcnab1	both	TRUE	TRUE	1.404866	0.692892	7
Kcnab2	both	TRUE	TRUE	1.923682	-0.067527	9
Kcnb1	both	TRUE	TRUE	1.576306	-0.368343	8
Kcnc1	external	FALSE	TRUE	1.746713	-0.555391	8
Kcnc2	external	FALSE	TRUE	0.745731	-0.242429	4
Kcnc3	both	TRUE	TRUE	1.438118	-0.250429	8
Kcnc4	both	TRUE	TRUE	4.427704	0.105042	10
Kcnd2	both	TRUE	TRUE	0.739126	-0.031028	4
Kcnd3	external	FALSE	TRUE	3.685079	0.258972	10
Kcne1	both	TRUE	TRUE	3.257413	0.363945	10
Kcnh1	both	TRUE	TRUE	1.713551	0.000591	8
Kcnip1	external	FALSE	TRUE	2.613505	0.04473	10
Kcnip2	both	TRUE	TRUE	1.341827	0.183027	7
Kcnip3	both	TRUE	TRUE	2.040152	-0.125845	9
Kcnj10	both	TRUE	TRUE	1.831682	0.45436	9
Kcnj11	both	TRUE	TRUE	2.543128	0.093891	9
Kcnj2	both	TRUE	TRUE	1.837477	-0.175125	9
Kcnj3	external	FALSE	TRUE	0.775304	0.21419	4
Kcnj6	both	TRUE	TRUE	1.511005	-0.039439	8
Kcnj8	both	TRUE	TRUE	5.435497	-0.112571	10
Kcnj9	both	TRUE	TRUE	2.34505	0.178947	9
Kcnk1	external	FALSE	TRUE	1.355437	-0.053979	7
Kcnk13	external	FALSE	TRUE	1.793041	0.083728	8
Kcnk2	external	FALSE	TRUE	1.983132	0.211639	9
Kcnk3	external	FALSE	TRUE	2.791896	0.082635	10
Kcnk4	both	TRUE	TRUE	2.904673	0.070978	10
Kcnk9	external	FALSE	TRUE	2.664591	0.211629	10
Kcnma1	both	TRUE	TRUE	1.458477	0.402005	8
Kcnmb2	both	TRUE	TRUE	0.976152	0.020256	5
Kcnmb3	both	TRUE	TRUE	0.676439	-0.270804	3
Kcnmb4	both	TRUE	TRUE	1.061501	0.270763	6
Kcnn2	both	TRUE	TRUE	1.329272	0.461443	7
Kcnq1	both	TRUE	TRUE	2.764896	-0.387553	10
Kcnq2	both	TRUE	TRUE	1.4344	-0.331876	7
Kcnq3	both	TRUE	TRUE	1.370016	0.502926	7
Kcnq4	both	TRUE	TRUE	2.875301	-0.029001	10
Kcnt1	external	FALSE	TRUE	1.674246	-0.293361	8
Kctd11	both	TRUE	TRUE	2.612201	0.200799	10
Kctd12	external	FALSE	TRUE	4.512746	0.838131	10
Kctd13	both	TRUE	TRUE	0.433149	0.111497	1
Kctd16	external	FALSE	TRUE	1.154435	0.420103	6
Kctd8	external	FALSE	TRUE	0.938473	0.91007	5
Kdm1a	both	TRUE	TRUE	0.573081	-0.368852	2
Kdm2a	both	TRUE	TRUE	0.40618	-0.231231	1
Kdm2b	both	TRUE	TRUE	0.994077	-0.044696	6
Kdm4a	both	TRUE	TRUE	1.469503	0.078896	8
Kdm4b	both	TRUE	TRUE	2.418772	-0.210817	9
Kdm4c	external	FALSE	TRUE	0.464549	-0.093992	2
Kdm6a	both	TRUE	TRUE	0.388317	0.009709	1
Kdm6b	both	TRUE	TRUE	1.335907	0.111303	7
Kdm7a	both	TRUE	TRUE	0.564222	-0.193202	2
Kdr	both	TRUE	TRUE	2.453064	0.178469	9
Kel	both	TRUE	TRUE	0.717914	-0.48713	4
Khdc3	both	TRUE	TRUE	0.939366	0.134608	5
Kidins220	both	TRUE	TRUE	0.858211	-0.349996	5
Kif13b	both	TRUE	TRUE	0.876424	-0.148124	5
Kif14	both	TRUE	TRUE	0.87017	0.02245	5
Kif17	both	TRUE	TRUE	1.132169	-0.173408	6
Kif19a	both	TRUE	TRUE	2.259484	-0.080251	9
Kif1a	both	TRUE	TRUE	1.721994	-0.420297	8
Kif1b	both	TRUE	TRUE	0.473665	-0.338044	2
Kif1c	both	TRUE	TRUE	0.52885	-0.423256	2
Kif20b	both	TRUE	TRUE	0.490753	0.206843	2
Kif21a	external	FALSE	TRUE	0.725088	-0.080308	4
Kif21b	both	TRUE	TRUE	3.320436	0.165941	10
Kif26a	both	TRUE	TRUE	3.664068	-0.1962	10
Kif27	both	TRUE	TRUE	0.874609	0.019958	5
Kif2a	both	TRUE	TRUE	0.758719	0.168336	4
Kif2c	external	FALSE	TRUE	0.462961	0.113104	2
Kif3a	both	TRUE	TRUE	0.475526	-0.146435	2
Kif3b	both	TRUE	TRUE	0.853545	-0.305718	5
Kif3c	both	TRUE	TRUE	0.700147	0.073995	4
Kif5a	both	TRUE	TRUE	0.919924	-0.184555	5
Kif5b	both	TRUE	TRUE	0.600657	-0.026722	3
Kif5c	both	TRUE	TRUE	1.830287	0.118236	8
Kifap3	both	TRUE	TRUE	0.504745	-0.198072	2
Kifbp	both	TRUE	TRUE	0.412192	-0.223101	1
Kifc2	external	FALSE	TRUE	1.532957	0.085326	8
Kirrel3	both	TRUE	TRUE	1.792071	0.134863	8
Kiss1	both	TRUE	TRUE	1.601042	-0.264034	8
Kiss1r	both	TRUE	TRUE	3.220286	0.688707	10
Kit	both	TRUE	TRUE	0.991988	-0.282272	6
Klc1	both	TRUE	TRUE	0.920916	-0.36266	5
Klc2	both	TRUE	TRUE	1.126156	-0.372727	6
Klc3	both	TRUE	TRUE	1.547881	-0.162552	8
Klf15	both	TRUE	TRUE	3.247178	-0.068281	10
Klf4	both	TRUE	TRUE	6.418743	0.254474	10
Klf7	both	TRUE	TRUE	1.784348	0.158087	8
Klhl1	both	TRUE	TRUE	0.33691	-0.184357	1
Klhl17	both	TRUE	TRUE	1.13923	-0.071075	6
Klk1b26	both	TRUE	TRUE	0.549511	-0.531531	2
Klk6	both	TRUE	TRUE	NA	NA	NA
Klk8	both	TRUE	TRUE	0.770777	-0.518197	4
Klrk1	both	TRUE	TRUE	0.410301	-0.398808	1
Kmo	both	TRUE	TRUE	1.106855	0.147477	6
Kmt2a	both	TRUE	TRUE	0.472134	-0.379338	2
Kndc1	both	TRUE	TRUE	1.729019	-0.123	8
Kpna1	both	TRUE	TRUE	0.327056	-0.055473	1
Kpna2	both	TRUE	TRUE	0.392245	0.489992	1
Kras	both	TRUE	TRUE	0.81652	0.158883	4
Kremen1	both	TRUE	TRUE	0.932765	-0.062618	5
Ky	both	TRUE	TRUE	2.968184	0.089946	10
L1cam	both	TRUE	TRUE	1.162579	0.025616	6
Lag3	both	TRUE	TRUE	1.367927	0.315562	7
Lama1	both	TRUE	TRUE	1.333778	-0.103625	7
Lama2	both	TRUE	TRUE	0.738782	-0.030497	4
Lama3	both	TRUE	TRUE	1.451643	0.39956	8
Lama5	both	TRUE	TRUE	2.41262	-0.044536	9
Lamb1	both	TRUE	TRUE	1.861346	0.0497	9
Lamb2	both	TRUE	TRUE	1.019981	0.170474	6
Lamb3	external	FALSE	TRUE	2.143475	0.873238	9
Lamc1	both	TRUE	TRUE	1.395748	0.1676	7
Lamc2	external	FALSE	TRUE	2.024911	0.534899	9
Lamc3	both	TRUE	TRUE	1.256506	-0.262976	7
Lamp5	external	FALSE	TRUE	4.109993	0.336835	10
Large1	both	TRUE	TRUE	0.802527	0.117682	4
Lats1	external	FALSE	TRUE	0.372591	-0.272227	1
Lbx1	both	TRUE	TRUE	9.607913	-0.300956	10
Lcn2	both	TRUE	TRUE	1.403355	-0.476834	7
Lctl	both	TRUE	TRUE	0.454985	-0.228809	2
Ldb1	both	TRUE	TRUE	1.140024	0.004498	6
Ldb2	both	TRUE	TRUE	1.180617	-0.287586	7
Ldlr	both	TRUE	TRUE	1.086625	0.128683	6
Lef1	both	TRUE	TRUE	1.569771	-0.190398	8
Lemd2	both	TRUE	TRUE	2.469752	-0.454385	9
Lep	both	TRUE	TRUE	4.020348	0.668971	10
Lepr	both	TRUE	TRUE	0.631064	-0.117616	3
Lgals1	both	TRUE	TRUE	1.696894	0.595753	8
Lgals3	both	TRUE	TRUE	2.629881	0.098763	10
Lgi1	both	TRUE	TRUE	0.865537	0.484994	5
Lgi2	both	TRUE	TRUE	2.562057	0.216488	9
Lgi4	both	TRUE	TRUE	0.993935	-0.05377	6
Lgmn	both	TRUE	TRUE	0.741483	-0.07444	4
Lgr4	both	TRUE	TRUE	2.135981	0.556863	9
Lhcgr	both	TRUE	TRUE	0.864984	-0.249854	5
Lhfpl3	both	TRUE	TRUE	0.891084	0.50629	5
Lhfpl4	both	TRUE	TRUE	0.833257	-0.220206	5
Lhfpl5	both	TRUE	TRUE	1.331789	-0.118022	7
Lhx1	both	TRUE	TRUE	3.408678	0.173735	10
Lhx2	both	TRUE	TRUE	10.975614	-0.180535	10
Lhx3	both	TRUE	TRUE	6.012947	-0.141387	10
Lhx4	both	TRUE	TRUE	6.537027	-0.195725	10
Lhx5	both	TRUE	TRUE	7.238506	-0.383851	10
Lhx6	both	TRUE	TRUE	5.809213	-0.202862	10
Lhx8	both	TRUE	TRUE	4.907039	-0.436485	10
Lhx9	both	TRUE	TRUE	12.965921	-0.184579	10
Lias	both	TRUE	TRUE	0.593619	-0.039304	3
Lichi	external	FALSE	TRUE	NA	NA	NA
Lif	both	TRUE	TRUE	4.176078	-0.145925	10
Lifr	both	TRUE	TRUE	1.724451	0.030207	8
Lig4	both	TRUE	TRUE	1.011842	1.237414	6
Limk1	both	TRUE	TRUE	0.761013	0.085799	4
Lin28a	both	TRUE	TRUE	1.701915	-0.027355	8
Lin7a	both	TRUE	TRUE	0.889511	0.275828	5
Lin7b	both	TRUE	TRUE	1.987604	0.249428	9
Lin7c	both	TRUE	TRUE	1.096983	0.154765	6
Lingo1	both	TRUE	TRUE	3.041743	-0.076925	10
Lingo2	both	TRUE	TRUE	0.464446	-0.167521	2
Lingo4	both	TRUE	TRUE	3.753768	0.126526	10
Lins1	both	TRUE	TRUE	0.670393	0.184438	3
Llgl1	both	TRUE	TRUE	0.931687	-0.087253	5
Llph	both	TRUE	TRUE	1.290706	0.790833	7
Lmo4	both	TRUE	TRUE	4.940723	0.621817	10
Lmtk2	both	TRUE	TRUE	0.544267	-0.220887	2
Lmx1a	both	TRUE	TRUE	2.024148	-0.033043	9
Lmx1b	both	TRUE	TRUE	4.30653	-0.303989	10
Lnpep	both	TRUE	TRUE	0.422239	0.119324	1
Lnx1	external	FALSE	TRUE	1.830225	0.398531	8
Lnx2	both	TRUE	TRUE	0.983393	0.251196	6
Loxhd1	both	TRUE	TRUE	1.246905	-0.130044	7
Loxl3	both	TRUE	TRUE	1.730215	0.319189	8
Lpar1	both	TRUE	TRUE	1.073424	-0.026118	6
Lpar3	both	TRUE	TRUE	1.071825	-0.285847	6
Lpin1	both	TRUE	TRUE	1.490978	0.036314	8
Lpo	both	TRUE	TRUE	1.125585	0.194662	6
Lrat	both	TRUE	TRUE	2.432507	0.093609	9
Lrfn1	both	TRUE	TRUE	0.910412	-0.194766	5
Lrfn2	both	TRUE	TRUE	2.771192	-0.063684	10
Lrfn3	both	TRUE	TRUE	1.215718	-0.016613	7
Lrfn4	both	TRUE	TRUE	1.901641	-0.181528	9
Lrfn5	both	TRUE	TRUE	0.335048	-0.021282	1
Lrguk	both	TRUE	TRUE	0.993855	-0.04375	6
Lrig1	both	TRUE	TRUE	2.118775	0.38378	9
Lrig2	both	TRUE	TRUE	1.958724	-0.047208	9
Lrit1	external	FALSE	TRUE	1.004536	-0.226167	6
Lrit3	both	TRUE	TRUE	0.675534	-0.238312	3
Lrp1	both	TRUE	TRUE	1.53816	-0.290823	8
Lrp12	both	TRUE	TRUE	1.196058	0.126994	7
Lrp2	both	TRUE	TRUE	0.987541	-0.173459	6
Lrp4	both	TRUE	TRUE	1.709795	0.32788	8
Lrp5	both	TRUE	TRUE	1.076673	0.163148	6
Lrp6	both	TRUE	TRUE	0.715113	-0.121776	4
Lrp8	both	TRUE	TRUE	2.94151	0.195379	10
Lrrc23	external	FALSE	TRUE	1.049909	0.42688	6
Lrrc24	both	TRUE	TRUE	1.403705	0.236003	7
Lrrc4	both	TRUE	TRUE	3.453494	0.635675	10
Lrrc43	derived	TRUE	FALSE	1.286983	-0.052699	7
Lrrc4b	both	TRUE	TRUE	1.042306	-0.243	6
Lrrc4c	both	TRUE	TRUE	0.963129	0.604672	5
Lrrc61	both	TRUE	TRUE	1.186682	0.561189	7
Lrrc7	both	TRUE	TRUE	0.64349	0.175904	3
Lrrk2	both	TRUE	TRUE	0.719789	0.158799	4
Lrrn1	both	TRUE	TRUE	3.514037	0.460161	10
Lrrn3	both	TRUE	TRUE	2.037868	0.318405	9
Lrrn4	both	TRUE	TRUE	2.925017	0.01452	10
Lrrtm1	both	TRUE	TRUE	5.831566	0.030203	10
Lrrtm2	both	TRUE	TRUE	2.036255	0.181145	9
Lrrtm3	both	TRUE	TRUE	1.501377	0.175865	8
Lrrtm4	both	TRUE	TRUE	0.56107	0.537314	2
Lrtm1	both	TRUE	TRUE	3.023372	0.641519	10
Lrtm2	both	TRUE	TRUE	3.664278	0.013838	10
Lsm1	both	TRUE	TRUE	0.439695	-0.233726	1
Lsr	both	TRUE	TRUE	0.941747	-0.209242	5
Lst1	both	TRUE	TRUE	0.633024	0.277133	3
Lt1	both	TRUE	TRUE	NA	NA	NA
Lta	both	TRUE	TRUE	2.367078	-0.559032	9
Ltbr	both	TRUE	TRUE	2.599446	0.023298	10
Ltk	both	TRUE	TRUE	3.126759	-0.108151	10
Luzp1	both	TRUE	TRUE	0.388414	-0.299672	1
Lxn	both	TRUE	TRUE	3.222898	0.24098	10
Ly6a	both	TRUE	TRUE	1.955574	-0.242235	9
Ly6c1	both	TRUE	TRUE	0.978859	-0.383434	6
Ly6c2	both	TRUE	TRUE	0.897941	-0.562217	5
Ly6e	both	TRUE	TRUE	6.491465	0.091174	10
Ly6f	both	TRUE	TRUE	0.712936	-0.336294	4
Ly6g	both	TRUE	TRUE	0.889404	-0.608297	5
Ly6g2	both	TRUE	TRUE	0.679715	-0.411083	3
Ly6g6d	both	TRUE	TRUE	1.131468	0.516841	6
Ly6g6e	both	TRUE	TRUE	2.007846	0.32639	9
Ly6g6g	external	FALSE	TRUE	1.649358	-0.214521	8
Ly6h	both	TRUE	TRUE	1.896853	-0.082116	9
Ly6i	both	TRUE	TRUE	1.619389	0.350753	8
Ly6m	external	FALSE	TRUE	0.950718	-0.086966	5
Lyn	both	TRUE	TRUE	1.104227	0.457238	6
Lynx1	both	TRUE	TRUE	3.819235	-0.140601	10
Lypd1	both	TRUE	TRUE	1.601057	0.133808	8
Lzts1	both	TRUE	TRUE	3.303118	0.345489	10
Lzts3	both	TRUE	TRUE	2.346321	0.234626	9
Macf1	both	TRUE	TRUE	0.545228	-0.265912	2
Maco1	both	TRUE	TRUE	0.551821	-0.376711	2
Macrod2	both	TRUE	TRUE	1.629632	0.511104	8
Macroh2a2	both	TRUE	TRUE	0.643442	-0.182497	3
Madd	both	TRUE	TRUE	0.6808	-0.22	3
Mafb	both	TRUE	TRUE	5.753081	0.145367	10
Mafk	both	TRUE	TRUE	2.117008	-0.052218	9
Mag	both	TRUE	TRUE	0.775861	-0.398752	4
Magi2	both	TRUE	TRUE	1.209709	0.533653	7
Magt1	both	TRUE	TRUE	NA	NA	NA
Mal	both	TRUE	TRUE	2.110932	-0.355648	9
Mal2	both	TRUE	TRUE	1.303046	0.137388	7
Malat1	both	TRUE	TRUE	0.758891	-0.714411	4
Mall	both	TRUE	TRUE	1.708447	0.227251	8
Mamdc2	derived	TRUE	FALSE	1.407127	0.86603	7
Mamdc4	external	FALSE	TRUE	1.352295	-0.412966	7
Man2a1	both	TRUE	TRUE	1.868832	0.304303	9
Man2b1	both	TRUE	TRUE	0.769123	0.051226	4
Manf	both	TRUE	TRUE	0.623762	-0.190792	3
Map1a	both	TRUE	TRUE	2.217036	0.038317	9
Map1b	both	TRUE	TRUE	1.869217	0.016297	9
Map1s	both	TRUE	TRUE	0.93408	-0.159813	5
Map2	both	TRUE	TRUE	1.120816	0.147634	6
Map2k1	both	TRUE	TRUE	0.435805	-0.228108	1
Map2k2	both	TRUE	TRUE	0.804455	-0.290094	4
Map2k4	both	TRUE	TRUE	0.52287	-0.187751	2
Map2k7	both	TRUE	TRUE	1.446049	-0.01389	8
Map3k11	both	TRUE	TRUE	0.948291	-0.077681	5
Map3k12	both	TRUE	TRUE	0.76721	-0.333431	4
Map3k13	both	TRUE	TRUE	0.83925	0.12812	5
Map3k5	both	TRUE	TRUE	1.397283	0.567914	7
Map3k7	both	TRUE	TRUE	0.78753	-0.17956	4
Map4	both	TRUE	TRUE	0.459034	0.083119	2
Map4k4	both	TRUE	TRUE	1.590961	0.10641	8
Map6	both	TRUE	TRUE	1.256854	-0.171778	7
Mapk1	both	TRUE	TRUE	0.522251	-0.301128	2
Mapk10	both	TRUE	TRUE	0.698604	-0.026879	4
Mapk14	both	TRUE	TRUE	0.61809	-0.345327	3
Mapk3	both	TRUE	TRUE	1.345765	-0.020822	7
Mapk6	both	TRUE	TRUE	0.739291	0.017493	4
Mapk8	both	TRUE	TRUE	0.770793	0.116199	4
Mapk8ip2	both	TRUE	TRUE	1.433086	-0.523907	7
Mapk8ip3	both	TRUE	TRUE	0.664794	-0.472749	3
Mapk9	both	TRUE	TRUE	0.793526	-0.040501	4
Mapkapk5	both	TRUE	TRUE	NA	NA	NA
Mapt	both	TRUE	TRUE	0.993296	-0.3436	6
Marcks	both	TRUE	TRUE	3.584204	0.535892	10
Marcksl1	both	TRUE	TRUE	2.623233	-0.651572	10
Mark1	both	TRUE	TRUE	1.306651	0.175355	7
Mark2	both	TRUE	TRUE	1.106124	-0.270276	6
Mark4	both	TRUE	TRUE	0.587143	-0.091018	3
Marveld1	both	TRUE	TRUE	3.525623	0.618544	10
Marveld2	both	TRUE	TRUE	0.908839	0.225119	5
Mas1	external	FALSE	TRUE	1.004534	0.364059	6
Mast1	both	TRUE	TRUE	1.37145	-0.121765	7
Matcap1	both	TRUE	TRUE	2.016969	0.53106	9
Matn2	both	TRUE	TRUE	0.845682	-0.322208	5
Matn4	both	TRUE	TRUE	2.436694	-0.370617	9
Mavs	both	TRUE	TRUE	1.443678	0.259146	8
Max	external	FALSE	TRUE	1.242625	0.054198	7
Mbd1	both	TRUE	TRUE	0.948869	-0.146095	5
Mbd5	both	TRUE	TRUE	0.426935	-0.107127	1
Mbnl1	both	TRUE	TRUE	1.205284	0.593521	7
Mboat1	both	TRUE	TRUE	0.899895	-0.087301	5
Mboat7	both	TRUE	TRUE	0.686721	0.120424	3
Mbp	both	TRUE	TRUE	2.439075	0.272401	9
Mc1r	both	TRUE	TRUE	3.290419	0.116404	10
Mcf2	both	TRUE	TRUE	0.404047	0.089292	1
Mcl1	both	TRUE	TRUE	1.252293	-0.20017	7
Mcmdc2	both	TRUE	TRUE	0.393282	0.063304	1
Mcoln3	both	TRUE	TRUE	1.096276	-0.1777	6
Mcph1	both	TRUE	TRUE	1.339978	-0.038898	7
Mctp1	both	TRUE	TRUE	0.673781	0.492042	3
Mctp2	both	TRUE	TRUE	0.684524	-0.260095	3
Mdga1	both	TRUE	TRUE	2.13762	-0.10291	9
Mdga2	both	TRUE	TRUE	0.996876	0.558964	6
Mdk	both	TRUE	TRUE	3.108236	-0.092054	10
Mdm2	both	TRUE	TRUE	0.557462	-0.103428	2
Mecom	both	TRUE	TRUE	1.434039	-0.112372	7
Mecp2	both	TRUE	TRUE	0.262739	-0.067277	1
Med1	both	TRUE	TRUE	NA	NA	NA
Med12	both	TRUE	TRUE	1.164011	-0.431705	6
Mef2a	both	TRUE	TRUE	0.40505	-0.043402	1
Mef2c	both	TRUE	TRUE	1.87152	0.166948	9
Mef2d	both	TRUE	TRUE	1.679127	-0.213925	8
Megf8	both	TRUE	TRUE	0.670335	-0.349228	3
Megf9	both	TRUE	TRUE	0.842368	0.487815	5
Meig1	both	TRUE	TRUE	2.066462	0.688265	9
Meioc	both	TRUE	TRUE	0.512376	-0.066392	2
Meis1	both	TRUE	TRUE	1.361287	-0.036912	7
Meis2	both	TRUE	TRUE	1.948332	-0.583015	9
Meis3	both	TRUE	TRUE	0.936739	-0.327646	5
Mertk	both	TRUE	TRUE	0.88377	-0.092848	5
Mesd	both	TRUE	TRUE	1.066698	0.641234	6
Mesp1	both	TRUE	TRUE	4.672578	-0.0541	10
Met	both	TRUE	TRUE	1.042757	-0.226766	6
Metrn	both	TRUE	TRUE	1.857749	0.456309	9
Mettl14	both	TRUE	TRUE	0.70892	0.148802	4
Mettl23	both	TRUE	TRUE	0.907021	-0.053043	5
Mettl3	both	TRUE	TRUE	0.707764	0.083964	4
Mff	both	TRUE	TRUE	0.663005	-0.32131	3
Mfn1	both	TRUE	TRUE	0.499431	-0.235977	2
Mfn2	both	TRUE	TRUE	0.47935	-0.392034	2
Mfrp	both	TRUE	TRUE	2.215653	-0.026116	9
Mfsd2a	both	TRUE	TRUE	2.164323	-0.121015	9
Mfsd8	both	TRUE	TRUE	0.62653	0.247851	3
Mgarp	both	TRUE	TRUE	1.639191	0.372297	8
Mgat3	both	TRUE	TRUE	0.904403	-0.42257	5
Mgll	both	TRUE	TRUE	2.439926	0.521825	9
Miat	both	TRUE	TRUE	2.294131	-0.094701	9
Mib1	both	TRUE	TRUE	0.637569	0.041219	3
Micall1	both	TRUE	TRUE	1.155569	-0.194881	6
Micall2	both	TRUE	TRUE	1.285527	-0.118839	7
Micu3	external	FALSE	TRUE	0.606749	0.120164	3
Minar1	both	TRUE	TRUE	3.054858	0.371501	10
Minar2	external	FALSE	TRUE	1.147706	0.085375	6
Mink1	both	TRUE	TRUE	0.727294	-0.428506	4
Mios	both	TRUE	TRUE	0.808206	0.376056	4
Mip	both	TRUE	TRUE	0.838289	0.475292	5
Mir100	both	TRUE	TRUE	NA	NA	NA
Mir101a	both	TRUE	TRUE	NA	NA	NA
Mir101b	both	TRUE	TRUE	NA	NA	NA
Mir106a	both	TRUE	TRUE	NA	NA	NA
Mir106b	both	TRUE	TRUE	NA	NA	NA
Mir107	both	TRUE	TRUE	NA	NA	NA
Mir1195	both	TRUE	TRUE	NA	NA	NA
Mir124-2hg	both	TRUE	TRUE	3.06627	0.996155	10
Mir124a-1	both	TRUE	TRUE	NA	NA	NA
Mir124a-1hg	both	TRUE	TRUE	1.409084	-0.37484	7
Mir124a-2	both	TRUE	TRUE	4.345628	1.226703	10
Mir124a-3	both	TRUE	TRUE	3.02218	-0.737487	10
Mir125a	both	TRUE	TRUE	NA	NA	NA
Mir125b-1	both	TRUE	TRUE	NA	NA	NA
Mir125b-2	both	TRUE	TRUE	1.862139	1.160314	9
Mir126a	both	TRUE	TRUE	NA	NA	NA
Mir127	both	TRUE	TRUE	NA	NA	NA
Mir128-1	both	TRUE	TRUE	NA	NA	NA
Mir128-2	both	TRUE	TRUE	NA	NA	NA
Mir129	both	TRUE	TRUE	NA	NA	NA
