"mecp2_Fold","mecp2_FDR","h2a_Fold","h2a_FDR","overlap_frac_mecp2","overlap_frac_h2a","sig","quadrant"
0.903745382,0.015061479,1.193761158,2.41e-24,1,0.64643237486688,"Significant","Q1 (MeCP2 up / H2A up)"
-0.102842945,0.623881352,0.816479999,2.2e-06,0.83073832245103,0.873284054910243,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.087824345,0.67851522,-0.481244915,0.001586562,1,0.523155216284987,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.019228021,0.950705991,-0.396501787,0.000537793,1,0.623613312202853,"Not significant","Q3 (MeCP2 down / H2A down)"
0.718492798,0.014722581,0.352177864,0.018776936,0.791943127962085,0.777209302325581,"Significant","Q1 (MeCP2 up / H2A up)"
0.012153454,0.971342295,0.651311656,2.55e-07,1,0.650503202195791,"Not significant","Q1 (MeCP2 up / H2A up)"
1.900633757,2.04e-06,1.778832229,2.77e-23,1,0.92364990689013,"Significant","Q1 (MeCP2 up / H2A up)"
0.101122904,0.651007128,0.18481528,0.257828538,1,0.762992125984252,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.033404367,0.903133439,0.025785819,0.887394408,1,0.70445158329509,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.014581187,0.965107742,0.765096101,1.37e-05,0.816446402349486,0.6626936829559,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.042437578,0.875301401,0.918980298,3.79e-11,1,0.559247280211702,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.015227454,0.962915244,0.427607422,0.005423979,1,0.725888324873096,"Not significant","Q2 (MeCP2 down / H2A up)"
0.107627251,0.606293193,0.465460045,0.003031442,0.505830903790087,0.9155672823219,"Not significant","Q1 (MeCP2 up / H2A up)"
0.188869191,0.325547782,1.143954144,7e-20,0.774663677130045,0.763114301490889,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.055244563,0.820298995,0.683065163,2.5e-06,1,0.730438521066208,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.055869646,0.8179315,0.246324818,0.053053061,1,0.59505766062603,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.01687736,0.959235904,-0.122222867,0.55157936,1,0.770291777188329,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.104171444,0.6191331,-0.094977776,0.457514366,1,0.689144736842105,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.028796469,0.923081287,0.021224395,0.898291838,0.767634854771784,0.678276810265811,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.013771584,0.967303576,0.474560849,0.001218431,1,0.625292740046838,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.065480513,0.778875174,-0.194171788,0.173163549,1,0.581016299137105,"Not significant","Q3 (MeCP2 down / H2A down)"
0.06126433,0.794947829,0.049663345,0.747331665,1,0.542172240307783,"Not significant","Q1 (MeCP2 up / H2A up)"
0.222857158,0.313454082,0.376380573,0.014093937,1,0.594759825327511,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.054159238,0.826916608,-0.085051282,0.544378956,1,0.650463985859479,"Not significant","Q3 (MeCP2 down / H2A down)"
0.041561926,0.87647923,-0.213732499,0.119270382,1,0.62552776875609,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.039276966,0.882960762,0.214637243,0.162281942,1,0.761833582461385,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.028247077,0.921860715,-0.218457451,0.092510905,1,0.544300303615788,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.202426737,0.380103739,-0.125227516,0.414414511,1,0.582755203171457,"Not significant","Q3 (MeCP2 down / H2A down)"
1.595835003,1.89e-06,0.901895007,9.07e-11,1,0.556833870225495,"Significant","Q1 (MeCP2 up / H2A up)"
-0.015147666,0.96300853,-0.077213203,0.602369207,0.793801652892562,0.961942914371557,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.083829146,0.704804641,-0.118328522,0.503630078,0.981005586592179,0.93255443441317,"Not significant","Q3 (MeCP2 down / H2A down)"
0.000379726,0.999205378,0.631913855,4.27e-06,1,0.656983240223464,"Not significant","Q1 (MeCP2 up / H2A up)"
0.011163485,0.974093437,0.014264212,0.929161968,1,0.839845634346358,"Not significant","Q1 (MeCP2 up / H2A up)"
0.90408815,0.001677388,1.078991777,1.03e-32,1,0.568215892053973,"Significant","Q1 (MeCP2 up / H2A up)"
0.025175182,0.933672958,0.080329547,0.640402165,1,0.765625,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.034009502,0.902177632,0.00987291,0.945782183,1,0.570466321243523,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.115914831,0.601989969,0.165563194,0.24396268,1,0.734051367025684,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.113992982,0.580686765,0.26544522,0.02285222,1,0.762338648443432,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.100898776,0.639671322,0.693626447,2.02e-07,1,0.545833333333333,"Not significant","Q2 (MeCP2 down / H2A up)"
0.098267093,0.647012906,0.246600682,0.11110521,1,0.835543766578249,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.130554739,0.534835398,-0.16155007,0.356316719,0.56047197640118,1,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.189352416,0.367862297,0.699105263,1.43e-05,1,0.723376049491825,"Not significant","Q2 (MeCP2 down / H2A up)"
0.032160641,0.90777236,0.612501082,1.62e-09,1,0.55158349328215,"Not significant","Q1 (MeCP2 up / H2A up)"
1.24536403,4.27e-05,1.404448469,2.54e-13,1,0.699263932702418,"Significant","Q1 (MeCP2 up / H2A up)"
-0.083613442,0.700183232,0.009687861,0.96336343,0.791561181434599,0.887417218543046,"Not significant","Q2 (MeCP2 down / H2A up)"
0.00738773,0.986249074,-0.119602453,0.434118949,1,0.78,"Not significant","Q4 (MeCP2 up / H2A down)"
0.031430649,0.91183155,-0.478443979,0.006435706,1,0.889086069210293,"Not significant","Q4 (MeCP2 up / H2A down)"
0.020898629,0.946315849,0.274000545,0.013173885,1,0.890104166666667,"Not significant","Q1 (MeCP2 up / H2A up)"
1.519547036,2.36e-07,1.168161809,2.79e-10,0.546855733662145,0.904179408766565,"Significant","Q1 (MeCP2 up / H2A up)"
0.423332581,0.101110877,0.862839657,1.2e-11,1,0.511418462528144,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.158537876,0.437025605,-0.2869333,0.059976389,1,0.606288127639606,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.129652272,0.519596935,0.032774662,0.856931204,1,0.903923541247485,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.057718193,0.819310169,0.205559507,0.158577194,1,0.56025641025641,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.063675752,0.787078774,-0.347527822,0.032299398,1,0.779186707477044,"Not significant","Q3 (MeCP2 down / H2A down)"
0.095497748,0.668659101,0.333803763,0.021739995,1,0.691578360290017,"Not significant","Q1 (MeCP2 up / H2A up)"
0.222996655,0.28826437,0.788977358,3.39e-08,1,0.947103274559194,"Not significant","Q1 (MeCP2 up / H2A up)"
0.000631472,0.998589347,0.087451114,0.759336186,1,0.836621941594317,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.07755853,0.732877421,-0.0232558,0.872852948,1,0.612023378792096,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.489350414,0.06389331,-0.590913237,5.24e-05,1,0.614853195164076,"Not significant","Q3 (MeCP2 down / H2A down)"
0.051386544,0.837902657,0.069464293,0.612942791,0.892061281337047,0.653571428571429,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.129044539,0.527242679,-0.227352478,0.072360966,1,0.811728395061728,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.040294555,0.880278245,0.647572252,6.56e-07,1,0.511654566297287,"Not significant","Q2 (MeCP2 down / H2A up)"
0.357284914,0.170926222,0.112042115,0.550918561,1,0.642696629213483,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.023247785,0.938235893,-0.176143261,0.121889282,0.696952595936795,0.514797832430179,"Not significant","Q3 (MeCP2 down / H2A down)"
0.090941963,0.665592197,0.549752456,1.28e-05,1,0.542814371257485,"Not significant","Q1 (MeCP2 up / H2A up)"
0.413952765,0.108697804,0.444123569,4.77e-05,1,0.747007841518778,"Not significant","Q1 (MeCP2 up / H2A up)"
0.044164898,0.862977843,0.165122005,0.176083422,1,0.838086880210619,"Not significant","Q1 (MeCP2 up / H2A up)"
0.094957652,0.671221407,0.463656485,0.000516163,1,0.585222121486854,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.092828868,0.669874943,0.927822234,2.44e-14,1,0.534666666666667,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.014269548,0.965364989,0.297655423,0.009596882,1,0.61736641221374,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.06681067,0.768063025,-0.140772559,0.361168659,1,0.891546391752577,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.056187064,0.816392446,0.012581677,0.945511277,1,0.808181818181818,"Not significant","Q2 (MeCP2 down / H2A up)"
0.728597147,0.009258858,0.875346371,9.2e-14,1,0.511360668581875,"Significant","Q1 (MeCP2 up / H2A up)"
1.032977623,0.001056762,1.147506557,7.05e-16,0.590215675960021,0.834821428571429,"Significant","Q1 (MeCP2 up / H2A up)"
-0.055388745,0.823926001,0.443525869,0.001776064,1,0.816408876933423,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.00459641,0.990941098,-0.285676908,0.023941096,0.871738331495774,0.908812260536399,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.023642261,0.936764481,-0.179519067,0.29959162,0.933991917377638,0.809338521400778,"Not significant","Q3 (MeCP2 down / H2A down)"
1.523082719,7.09e-06,1.12633042,3.97e-16,1,0.508527131782946,"Significant","Q1 (MeCP2 up / H2A up)"
1.067634833,0.000763226,0.870028492,2.99e-13,0.773698630136986,0.650391524643022,"Significant","Q1 (MeCP2 up / H2A up)"
0.031562736,0.909301288,-0.621160912,3.66e-05,1,0.508338480543545,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.021847919,0.943383743,0.757058931,1.99e-08,1,0.510383667722633,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.091216424,0.666441138,0.462336459,0.009814136,1,0.714187327823691,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.055673532,0.824875815,-0.40201302,0.018888796,0.964930924548353,0.718638702018203,"Not significant","Q3 (MeCP2 down / H2A down)"
0.373502121,0.111088909,0.703687944,1.55e-11,1,0.648160999306037,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.442720442,0.066272253,0.188939092,0.186042319,1,0.751834862385321,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.018505591,0.952365079,-0.343450519,0.009625365,1,0.667261692252767,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.027769584,0.922922407,0.01554075,0.897452335,1,0.677613135762915,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.862522599,0.008956689,-0.124604047,0.48246265,0.673989455184534,0.501307189542484,"Not significant","Q3 (MeCP2 down / H2A down)"
1.236420608,3.52e-05,0.942999714,6.35e-08,0.671658986175115,0.750804893754024,"Significant","Q1 (MeCP2 up / H2A up)"
-0.171647971,0.420804501,-0.07169169,0.612142767,1,0.822886297376093,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.094810606,0.657990426,0.686223855,4.69e-09,1,0.756582482536271,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.051770703,0.832649511,0.247076759,0.054095893,1,0.774839743589744,"Not significant","Q2 (MeCP2 down / H2A up)"
1.252739485,0.000220768,0.718994888,2.75e-07,1,0.661873299650214,"Significant","Q1 (MeCP2 up / H2A up)"
0.005191006,0.989698277,0.395239923,0.00038262,1,0.611344537815126,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.111253153,0.618725338,0.426664207,0.001145914,1,0.545106789926681,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.105783097,0.610195048,-0.312072254,0.064840409,0.591869270625747,1,"Not significant","Q3 (MeCP2 down / H2A down)"
0.008537882,0.981495293,0.394258205,0.002592845,1,0.525146689019279,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.03861411,0.886575228,0.284269384,0.053961995,1,0.632403515475736,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.054719177,0.821655236,0.312435105,0.025604625,1,0.511554621848739,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.082608836,0.707802788,0.587246515,9.94e-05,1,0.547335975341259,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.090721738,0.666660569,1.053464092,3.44e-18,0.566248256624826,0.593856655290102,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.027187022,0.92536574,0.697418492,1.33e-05,1,0.742826204656199,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.13658552,0.490300183,0.113404584,0.425755322,1,0.675839552238806,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.03409548,0.901919754,0.220263063,0.039555955,1,0.543669250645995,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.127245139,0.511455241,0.393656558,0.00134025,1,0.802281368821293,"Not significant","Q2 (MeCP2 down / H2A up)"
0.111956727,0.585979938,0.882575626,3.81e-09,0.627589967284624,0.760740251156642,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.223299159,0.291049191,0.298749185,0.016431941,1,0.509688013136289,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.008755501,0.980849508,0.636017473,1.12e-09,1,0.504102096627165,"Not significant","Q2 (MeCP2 down / H2A up)"
1.271242605,0.000141827,1.312079798,1.03e-19,1,0.802464228934817,"Significant","Q1 (MeCP2 up / H2A up)"
-0.076534231,0.734033979,0.333413427,0.008048677,1,0.923996175908222,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.012467987,0.970766353,0.10313068,0.435277892,0.609579100145138,0.729483282674772,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.024047291,0.93552948,0.049930389,0.729238386,0.958115183246073,0.584508916688848,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.28093773,0.164792497,0.084848158,0.557277452,1,0.505988898626935,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.07860526,0.728899951,0.295444983,0.05656757,1,0.854180602006689,"Not significant","Q2 (MeCP2 down / H2A up)"
0.184482063,0.509090167,0.976386888,4.35e-06,0.750642673521851,0.769433465085639,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.07138532,0.746730475,-0.354905915,0.021955252,1,0.734504474643686,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.075251514,0.747066783,-0.045696885,0.750433625,1,0.638449111470113,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.062442696,0.784758879,0.74059991,1.1e-08,0.743963553530752,0.565639071700727,"Not significant","Q2 (MeCP2 down / H2A up)"
2.322408006,1.34e-10,1.242335405,2.04e-29,1,0.542388331814038,"Significant","Q1 (MeCP2 up / H2A up)"
-0.141131255,0.470445441,0.398294637,0.000212166,1,0.648999459167117,"Not significant","Q2 (MeCP2 down / H2A up)"
0.007619964,0.983944303,-0.042904317,0.7899996,1,0.836875926841325,"Not significant","Q4 (MeCP2 up / H2A down)"
0.040025612,0.879013651,0.411137825,0.003730727,1,0.649912739965096,"Not significant","Q1 (MeCP2 up / H2A up)"
0.050018716,0.840826708,0.418495847,0.000438577,0.758234928527035,0.97444089456869,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.067305057,0.773137132,0.666053129,5.83e-05,1,0.677450507001449,"Not significant","Q2 (MeCP2 down / H2A up)"
0.296872389,0.181044716,1.014769887,1.08e-22,1,0.526438388073608,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.075069778,0.743277657,0.112458349,0.505241002,0.735279057859703,0.769973190348526,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.061626541,0.792206012,0.053126565,0.686482571,1,0.537784299339692,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.222883316,0.331035222,0.355256712,0.002058684,1,0.520222634508349,"Not significant","Q2 (MeCP2 down / H2A up)"
0.104162324,0.603656729,0.213665727,0.157108518,1,0.640655481857199,"Not significant","Q1 (MeCP2 up / H2A up)"
0.692923606,0.006599361,0.537834016,8e-05,0.553525641025641,0.839164237123421,"Significant","Q1 (MeCP2 up / H2A up)"
0.013893351,0.966534683,-0.091887478,0.513939686,1,0.683715092563539,"Not significant","Q4 (MeCP2 up / H2A down)"
0.352657904,0.107323334,0.773038722,2.5e-10,0.7715,0.709751609935603,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.000846726,0.998158829,0.217553501,0.130899709,1,0.579421821572894,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.778511872,0.006127659,-0.362058014,0.021313291,0.999018645731109,0.892199824715162,"Significant","Q3 (MeCP2 down / H2A down)"
-0.021449306,0.943963064,0.007731622,0.953862211,1,0.808995686999384,"Not significant","Q2 (MeCP2 down / H2A up)"
0.403942645,0.089077243,0.200699807,0.315463138,1,0.576341127922971,"Not significant","Q1 (MeCP2 up / H2A up)"
1.596883455,2.41e-07,1.196705268,1.47e-18,1,0.834908632640202,"Significant","Q1 (MeCP2 up / H2A up)"
1.23141201,1.98e-05,0.854240756,1.76e-09,0.621417797888386,0.700084961767205,"Significant","Q1 (MeCP2 up / H2A up)"
0.008451146,0.981569629,-0.05821109,0.67731698,1,0.91002277904328,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.091221781,0.673850346,0.299068243,0.043252309,1,0.72701498582422,"Not significant","Q2 (MeCP2 down / H2A up)"
0.179288517,0.370773288,0.437943882,0.000490503,1,0.709905660377358,"Not significant","Q1 (MeCP2 up / H2A up)"
0.012543578,0.970956098,-0.230199093,0.155507173,0.771920387305003,0.829479768786127,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.122117014,0.531636997,0.048264055,0.713190385,1,0.867628341111582,"Not significant","Q2 (MeCP2 down / H2A up)"
0.015095425,0.963605471,0.008056844,0.964821177,0.974750830564784,0.953836150845254,"Not significant","Q1 (MeCP2 up / H2A up)"
0.001692677,0.996436091,0.308933063,0.015757132,1,0.876928351045595,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.026932664,0.926892777,0.708558691,1.39e-06,0.51096196868009,0.626783754116356,"Not significant","Q2 (MeCP2 down / H2A up)"
0.044125464,0.863434936,0.152929006,0.160700836,1,0.813014504116033,"Not significant","Q1 (MeCP2 up / H2A up)"
0.131911694,0.545757837,-0.091237407,0.579950613,0.742619926199262,0.797819623389495,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.009587475,0.978586144,1.104029223,7.46e-21,1,0.512867647058823,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.060249098,0.805162066,0.185331935,0.255470535,1,0.836176261549396,"Not significant","Q2 (MeCP2 down / H2A up)"
0.317439292,0.127629321,0.498250199,0.000421974,0.681797548797095,0.848108413325805,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.233873251,0.230781325,-0.221015839,0.060470928,1,0.730023640661939,"Not significant","Q3 (MeCP2 down / H2A down)"
0.87274704,0.00228404,0.511965898,0.000817686,1,0.822234762979684,"Significant","Q1 (MeCP2 up / H2A up)"
-0.074271575,0.732086634,0.206527721,0.147948925,1,0.580310880829015,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.014316305,0.965330336,0.78932048,4.12e-14,1,0.587723117109273,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.098330965,0.648953098,0.242126487,0.21161889,1,0.938259601361206,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.165398601,0.430844048,-0.133291888,0.345676736,1,0.713294375456538,"Not significant","Q3 (MeCP2 down / H2A down)"
0.002934753,0.994092053,0.231926247,0.06365974,1,0.751394422310757,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.025800367,0.929400766,0.203452102,0.127132316,1,0.676155268022181,"Not significant","Q2 (MeCP2 down / H2A up)"
0.034458113,0.901143009,0.472589103,0.007878396,1,0.546575342465753,"Not significant","Q1 (MeCP2 up / H2A up)"
1.898945999,2.15e-09,1.349727356,1.37e-17,1,0.812192118226601,"Significant","Q1 (MeCP2 up / H2A up)"
-0.069713924,0.75306373,0.090404059,0.430545042,1,0.644254615596583,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.085873927,0.691210579,0.189473462,0.136615946,1,0.634266886326194,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.073760379,0.744384822,0.496112077,4.49e-05,1,0.585187442852789,"Not significant","Q2 (MeCP2 down / H2A up)"
0.028427576,0.924697039,0.277382235,0.071521481,1,0.917922948073702,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.240091068,0.229331285,-0.048240569,0.714256044,0.697735849056604,0.671143375680581,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.023317595,0.938041754,0.27442456,0.029392288,1,0.685126582278481,"Not significant","Q2 (MeCP2 down / H2A up)"
0.062191585,0.789290644,0.636315882,5.35e-06,1,0.78916060806345,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.115943101,0.560978443,0.618731862,6.3e-05,1,0.849485652409312,"Not significant","Q2 (MeCP2 down / H2A up)"
0.104412177,0.621781686,-0.424876938,0.008587118,0.995622568093385,0.883088869715272,"Not significant","Q4 (MeCP2 up / H2A down)"
1.236709712,2.52e-05,0.978153433,4.31e-14,1,0.55895738518825,"Significant","Q1 (MeCP2 up / H2A up)"
-0.116519057,0.576341438,0.323413804,0.002788913,1,0.580271766482134,"Not significant","Q2 (MeCP2 down / H2A up)"
