"peak_id","mecp2_Fold","mecp2_FDR","SYMBOL"
"mecp2_peak_5951",-0.179305787,0.361993377,"Dlx3"
"mecp2_peak_5953",-0.020886519,0.94631249,"Cnot8"
"mecp2_peak_5954",-0.072965602,0.74706249,"Rai1"
"mecp2_peak_5955",-0.061434963,0.790865228,"Pitpnc1"
"mecp2_peak_5956",-0.016953136,0.957783051,"Map3k14"
"mecp2_peak_5958",-0.008553248,0.981237983,"Bahcc1"
"mecp2_peak_5959",0.093218679,0.646994063,"Rasgef1c"
"mecp2_peak_5961",0.016363497,0.96016985,"Ccdc40"
"mecp2_peak_5962",-0.065284726,0.775112515,"Tbc1d10a"
"mecp2_peak_5963",-0.070360711,0.759972839,"Usp36"
"mecp2_peak_5964",-0.011780369,0.972022228,"Kcnip1"
"mecp2_peak_5965",-0.638470984,0.009801553,"Wnt3"
"mecp2_peak_5969",-0.006413376,0.987246191,"Mettl23"
"mecp2_peak_5969",-0.006413376,0.987246191,"Srsf2"
"mecp2_peak_5969",-0.006413376,0.987246191,"Mfsd11"
"mecp2_peak_5971",-0.042549306,0.868038843,"Prr11"
"mecp2_peak_5971",-0.042549306,0.868038843,"Ska2"
"mecp2_peak_5973",0.283056246,0.156010784,"Arsg"
"mecp2_peak_5974",0.077244705,0.735100512,"Irf1"
"mecp2_peak_5980",-0.014737191,0.964185863,"Fmnl1"
"mecp2_peak_5981",-0.080188486,0.733555048,"Myo15b"
"mecp2_peak_5982",0.039634775,0.88199266,"Prcd"
"mecp2_peak_5984",-0.103352994,0.61463887,"Eif1"
"mecp2_peak_5986",-0.288809419,0.125980572,"H3f3b"
"mecp2_peak_5990",-0.038093954,0.887410294,"Wscd1"
"mecp2_peak_5992",-0.250975878,0.312662925,"Fstl4"
"mecp2_peak_5993",-0.059201561,0.803609822,"Sptbn1"
"mecp2_peak_5994",0.263680528,0.270363637,"Kcnip1"
"mecp2_peak_5995",0.059259989,0.801647454,"Gria1"
"mecp2_peak_5996",0.041999824,0.876627167,"Kcnip1"
"mecp2_peak_5998",-0.026076554,0.929400766,"Rhbdd3"
"mecp2_peak_5998",-0.026076554,0.929400766,"Emid1"
"mecp2_peak_6000",-0.080941559,0.718900634,"Jmjd6"
"mecp2_peak_6000",-0.080941559,0.718900634,"Mettl23"
"mecp2_peak_6001",0.192281721,0.292479185,"Myocd"
"mecp2_peak_6002",-0.033784491,0.902641305,"Aloxe3"
"mecp2_peak_6004",-0.018530588,0.952577435,"Atpaf2"
"mecp2_peak_6004",-0.018530588,0.952577435,"Gid4"
"mecp2_peak_6005",0.055588501,0.818866137,"Stx8"
"mecp2_peak_6006",0.130768236,0.507494106,"Gm12216"
"mecp2_peak_6007",-0.628256122,0.035043236,"Rap1gap2"
"mecp2_peak_6008",-0.040938847,0.875354551,"Adamts2"
"mecp2_peak_6009",-0.047228243,0.851804459,"Ddx5"
"mecp2_peak_6009",-0.047228243,0.851804459,"Cep95"
"mecp2_peak_6010",0.059823,0.79716248,"Asic2"
"mecp2_peak_6011",-0.069896226,0.749185256,"Septin9"
"mecp2_peak_6012",-0.072474382,0.750157974,"Crhr1"
"mecp2_peak_6013",-0.021477376,0.944012568,"Rap1gap2"
"mecp2_peak_6014",-0.097544478,0.646047471,"Abr"
"mecp2_peak_6015",0.136296216,0.53810937,"Kcnip1"
"mecp2_peak_6016",-0.07906212,0.719454869,"Slc39a11"
"mecp2_peak_6017",-0.057194538,0.810644144,"Osm"
"mecp2_peak_6019",-0.080949694,0.723963771,"Rab1a"
"mecp2_peak_6020",-0.128995352,0.566782682,"Fstl4"
"mecp2_peak_6021",0.284179783,0.226537394,"5730522E02Rik"
"mecp2_peak_6023",-0.115741409,0.558618597,"Uts2r"
"mecp2_peak_6024",0.145501891,0.454150713,"Spata20"
"mecp2_peak_6025",-0.521802944,0.046718551,"Stk10"
"mecp2_peak_6026",0.743453756,0.003042929,"Gria1"
"mecp2_peak_6027",0.021065327,0.945256411,"Sppl2c"
"mecp2_peak_6028",-0.068001985,0.768254505,"Gabarap"
"mecp2_peak_6028",-0.068001985,0.768254505,"Phf23"
"mecp2_peak_6029",-0.616842799,0.027333527,"Tenm2"
"mecp2_peak_6030",0.033813985,0.901961824,"Krtap16-1"
"mecp2_peak_6031",0.03483326,0.900201974,"Caskin2"
"mecp2_peak_6032",-0.252656673,0.27058492,"Commd1b"
"mecp2_peak_6033",-0.161859864,0.375762311,"Cdc42ep4"
"mecp2_peak_6034",0.595208563,0.026887532,"Stc2"
"mecp2_peak_6035",-0.007471358,0.984303009,"Sdk2"
"mecp2_peak_6037",0.012376092,0.970673082,"Slc13a5"
"mecp2_peak_6038",-0.453798044,0.081167299,"Emid1"
"mecp2_peak_6040",-0.017327353,0.956445939,"Eif4a1"
"mecp2_peak_6041",1.437502361,2.04e-05,"Gas7"
"mecp2_peak_6042",0.463356783,0.071016154,"Cd300e"
"mecp2_peak_6043",-0.781077285,0.014221572,"Abr"
"mecp2_peak_6044",-0.010720185,0.975445646,"Evpl"
"mecp2_peak_6046",-0.075998741,0.740469128,"Nags"
"mecp2_peak_6047",-0.023477854,0.938307954,"Natd1"
"mecp2_peak_6048",0.012643951,0.969956178,"Sowaha"
"mecp2_peak_6051",0.068148461,0.770471207,"Wwc1"
"mecp2_peak_6052",0.130884344,0.528353413,"Tenm2"
"mecp2_peak_6053",-0.035448699,0.895982988,"Asic2"
"mecp2_peak_6054",-0.036970159,0.894733115,"Slc35e4"
"mecp2_peak_6055",0.273254496,0.170906248,"Slit3"
"mecp2_peak_6056",-0.001002808,0.997897882,"Ksr1"
"mecp2_peak_6058",-0.161617056,0.444268907,"Amz2"
"mecp2_peak_6059",0.00296861,0.994092053,"Llgl2"
"mecp2_peak_6060",-0.033132865,0.906281086,"Map3k3"
"mecp2_peak_6064",0.008159033,0.982493623,"Rph3al"
"mecp2_peak_6065",-0.022868232,0.939589175,"Retreg3"
"mecp2_peak_6065",-0.022868232,0.939589175,"Tubg1"
"mecp2_peak_6066",0.024791844,0.93429775,"Ebf1"
"mecp2_peak_6067",-0.504616171,0.045348951,"Fstl4"
"mecp2_peak_6069",0.139083772,0.477831606,"Nsg2"
"mecp2_peak_6070",-0.00315994,0.993876043,"Galnt10"
"mecp2_peak_6071",0.082078731,0.716874744,"Myh13"
"mecp2_peak_6072",1.260125484,5.21e-07,"Itgb3"
"mecp2_peak_6073",-0.011388763,0.973470511,"Inca1"
"mecp2_peak_6073",-0.011388763,0.973470511,"Kif1c"
"mecp2_peak_6074",-0.107001017,0.59706352,"Acbd4"
"mecp2_peak_6076",-0.077387503,0.721192665,"Phf12"
"mecp2_peak_6078",-0.000376115,0.999205378,"Wdr81"
"mecp2_peak_6080",-0.153922397,0.465695751,"Skap1"
"mecp2_peak_6081",-0.069871923,0.761811978,"Ntn1"
"mecp2_peak_6084",-0.014001841,0.966144232,"Ace"
"mecp2_peak_6085",1.213160363,0.000609025,"Itgb3"
"mecp2_peak_6086",-0.044267898,0.865616329,"Obscn"
"mecp2_peak_6087",-0.066220234,0.775707208,"Hdac5"
"mecp2_peak_6089",-0.513015686,0.041876401,"Mrc2"
"mecp2_peak_6090",-0.037666617,0.890077499,"Mtmr4"
"mecp2_peak_6091",0.006562718,0.98665658,"Ebf1"
"mecp2_peak_6092",-0.004087579,0.99188034,"Commd1b"
"mecp2_peak_6092",-0.004087579,0.99188034,"Commd1"
"mecp2_peak_6093",-0.058872441,0.811979918,"Ppp2ca"
"mecp2_peak_6097",-0.01349604,0.967560429,"Akap1"
"mecp2_peak_6098",0.050322515,0.837396663,"Slc39a11"
"mecp2_peak_6099",-0.065001124,0.782536653,"Galnt10"
"mecp2_peak_6100",0.246022466,0.401861081,"Ntn1"
"mecp2_peak_6102",-0.125748114,0.53656391,"Stk10"
"mecp2_peak_6103",-0.088387452,0.678294326,"Mrc2"
"mecp2_peak_6104",-0.063623939,0.782759783,"Rbfox3"
"mecp2_peak_6105",-0.391489914,0.12270747,"Fstl4"
"mecp2_peak_6106",-0.046183448,0.855518973,"Tmem104"
"mecp2_peak_6107",-0.000549512,0.99875234,"Tenm2"
"mecp2_peak_6108",-0.105609461,0.594157729,"Slit3"
"mecp2_peak_6109",0.001351844,0.996913779,"Ehbp1"
"mecp2_peak_6111",0.085679907,0.686463492,"Msi2"
"mecp2_peak_6112",-0.089268388,0.673830133,"Aanat"
"mecp2_peak_6114",-0.072660698,0.75445988,"Tenm2"
"mecp2_peak_6115",0.021426451,0.944058751,"Tns3"
"mecp2_peak_6116",0.32442886,0.178726685,"Slit3"
"mecp2_peak_6117",-0.209476285,0.27058492,"Glra1"
"mecp2_peak_6118",1.028889654,2.52e-05,"Krt24"
"mecp2_peak_6120",0.002886981,0.994092053,"Grb10"
"mecp2_peak_6123",-0.149659482,0.433002098,"Eif5a"
"mecp2_peak_6125",0.049395375,0.841773509,"Nlgn2"
"mecp2_peak_6125",0.049395375,0.841773509,"Tmem256"
"mecp2_peak_6126",-0.043318174,0.865480109,"Mpp3"
"mecp2_peak_6127",0.133552001,0.480689684,"Sgsm2"
"mecp2_peak_6129",-0.033289485,0.903949535,"Zbtb4"
"mecp2_peak_6131",-0.007201026,0.985161639,"Unc13d"
"mecp2_peak_6132",0.005969456,0.988202729,"Tenm2"
"mecp2_peak_6134",0.872898028,0.002213731,"Asic2"
"mecp2_peak_6135",-0.189142105,0.355455813,"Slc5a10"
"mecp2_peak_6136",1.720148872,2.83e-11,"Krt24"
"mecp2_peak_6137",1.071755017,0.000877318,"Ebf1"
"mecp2_peak_6138",-0.035948828,0.894376011,"Ntn1"
"mecp2_peak_6140",0.043103287,0.865930567,"Gria1"
"mecp2_peak_6141",-0.081986553,0.702267902,"Jade2"
"mecp2_peak_6142",-0.601781662,0.031096905,"Sez6"
"mecp2_peak_6143",-0.104646478,0.623281666,"Eml6"
"mecp2_peak_6143",-0.104646478,0.623281666,"Fem1al"
"mecp2_peak_6148",0.005797986,0.988375374,"Wnt3a"
"mecp2_peak_6149",-0.577036952,0.022140832,"Slc5a10"
"mecp2_peak_6149",-0.577036952,0.022140832,"Fam83g"
"mecp2_peak_6150",0.353042306,0.088285842,"Tom1l2"
"mecp2_peak_6151",-0.027293587,0.9270933,"Bahcc1"
"mecp2_peak_6152",0.151599069,0.431608251,"Adamts2"
"mecp2_peak_6153",-0.087196697,0.679367256,"Psmd3"
"mecp2_peak_6154",-0.062910941,0.787855103,"Alkbh5"
"mecp2_peak_6155",-0.235026528,0.247082205,"Skap1"
"mecp2_peak_6156",-0.166639978,0.418825047,"Pmp22"
"mecp2_peak_6157",-1.09088326,0.00014936,"Rnf157"
"mecp2_peak_6161",0.117541153,0.588741375,"Pkd1l1"
"mecp2_peak_6162",-0.06372044,0.789765655,"Hlf"
"mecp2_peak_6163",-0.079792683,0.707445061,"Zmat5"
"mecp2_peak_6164",-0.4094395,0.102581443,"Slc5a10"
"mecp2_peak_6164",-0.4094395,0.102581443,"Fam83g"
"mecp2_peak_6165",-0.023823154,0.936122319,"Gpatch8"
"mecp2_peak_6167",0.102951306,0.651775206,"Asic2"
"mecp2_peak_6168",1.28600674,6.97e-06,"Gria1"
"mecp2_peak_6169",-0.072579913,0.746640184,"Polr2a"
"mecp2_peak_6169",-0.072579913,0.746640184,"Slc35g3"
"mecp2_peak_6170",0.026569547,0.9270933,"Wnt9b"
"mecp2_peak_6171",2.059877984,7.1e-10,"Fancl"
"mecp2_peak_6173",-0.018375855,0.953024352,"Nfe2l1"
"mecp2_peak_6176",-0.082937549,0.689959779,"Pip4k2b"
"mecp2_peak_6176",-0.082937549,0.689959779,"Cwc25"
"mecp2_peak_6177",-0.166206244,0.380512712,"Wipi1"
"mecp2_peak_6178",-0.594753087,0.031336702,"Rap1gap2"
"mecp2_peak_6179",0.006757974,0.986012277,"Stx8"
"mecp2_peak_6181",0.028031002,0.922761054,"Slc39a11"
"mecp2_peak_6181",0.028031002,0.922761054,"Sstr2"
"mecp2_peak_6185",-0.132255235,0.496805376,"Grap"
"mecp2_peak_6185",-0.132255235,0.496805376,"Slc5a10"
"mecp2_peak_6186",0.335298749,0.15308362,"Cdrt4"
"mecp2_peak_6188",0.922129156,0.001310366,"Cobl"
"mecp2_peak_6189",-1.145449462,6.3e-05,"Mrc2"
"mecp2_peak_6190",0.488798152,0.03995227,"Znrf3"
"mecp2_peak_6191",-0.031721726,0.909794231,"Qrich2"
"mecp2_peak_6192",-0.056688411,0.811753591,"Tob1"
"mecp2_peak_6193",-0.019128834,0.950676523,"Jup"
"mecp2_peak_6195",-0.129753446,0.50777352,"Borcs6"
"mecp2_peak_6196",0.084706453,0.681829069,"Sgsm2"
"mecp2_peak_6197",-0.414390474,0.078904273,"Cabp7"
"mecp2_peak_6198",-0.04846372,0.852595154,"Sdk2"
"mecp2_peak_6199",-0.034593757,0.901641467,"Ebf1"
"mecp2_peak_6201",0.212547462,0.271281029,"Kcnip1"
"mecp2_peak_6202",-0.043855755,0.865356288,"Gprc5c"
"mecp2_peak_6203",-0.909840247,0.002115422,"Abr"
"mecp2_peak_6205",-0.110816044,0.617863728,"Slc39a11"
"mecp2_peak_6206",2.396655523,4.94e-15,"Znrf3"
"mecp2_peak_6210",-0.211382953,0.357640365,"Grap"
"mecp2_peak_6211",-0.060064912,0.804882863,"Rph3al"
"mecp2_peak_6212",1.10224634,3.01e-06,"Bcl11a"
"mecp2_peak_6214",0.00382166,0.992221265,"Tnfsfm13"
"mecp2_peak_6214",0.00382166,0.992221265,"Tnfsf13"
"mecp2_peak_6214",0.00382166,0.992221265,"Tnfsf12"
"mecp2_peak_6217",0.260633117,0.161891959,"Tns3"
"mecp2_peak_6218",-0.354621898,0.105157145,"Myo18a"
"mecp2_peak_6219",-0.102570627,0.624093696,"Shroom1"
"mecp2_peak_6221",0.884597551,0.000568519,"Wipi1"
"mecp2_peak_6222",-0.124171594,0.523603661,"Slit3"
"mecp2_peak_6225",-0.139142671,0.472817428,"Enpp7"
"mecp2_peak_6227",-0.069364561,0.760766335,"Ace"
"mecp2_peak_6228",-0.240197084,0.327438457,"Prkca"
"mecp2_peak_6230",0.001451398,0.996768717,"Arhgap27"
"mecp2_peak_6233",-0.031238788,0.91176455,"Caskin2"
"mecp2_peak_6233",-0.031238788,0.91176455,"Tsen54"
"mecp2_peak_6234",0.021422101,0.946317821,"Tenm2"
"mecp2_peak_6236",1.477238161,5.13e-09,"Gria1"
"mecp2_peak_6237",-0.080714459,0.713067504,"Ppp1r1b"
"mecp2_peak_6238",-0.086036337,0.696238037,"Stat3"
"mecp2_peak_6239",-0.189091954,0.437691166,"Ccdc182"
"mecp2_peak_6240",0.101551615,0.659215999,"Marchf10"
"mecp2_peak_6242",-0.075212419,0.738988954,"Septin9"
"mecp2_peak_6244",-0.025651545,0.929935507,"Srebf1"
"mecp2_peak_6246",-0.065174385,0.778081875,"Myo15"
"mecp2_peak_6247",-0.222683688,0.319846241,"Acly"
"mecp2_peak_6248",0.00299964,0.994061229,"Emid1"
"mecp2_peak_6249",-0.081180989,0.702622949,"Cant1"
"mecp2_peak_6250",2.396334199,2.32e-10,"Tenm2"
"mecp2_peak_6251",-0.041149003,0.875011233,"Sdk2"
"mecp2_peak_6252",-0.030572149,0.914207148,"Fkbp10"
"mecp2_peak_6252",-0.030572149,0.914207148,"Nt5c3b"
"mecp2_peak_6254",0.008780023,0.980688204,"Mgat5b"
"mecp2_peak_6256",1.182592944,1.49e-06,"Gas7"
"mecp2_peak_6258",0.613451614,0.063248113,"Tenm2"
"mecp2_peak_6259",-0.116353375,0.605498109,"Sdk2"
"mecp2_peak_6261",0.077220983,0.714189366,"Ypel2"
"mecp2_peak_6262",0.01800375,0.956372231,"Ebf1"
"mecp2_peak_6263",0.054286652,0.828478418,"Asic2"
"mecp2_peak_6264",-0.020419699,0.947035031,"Gpr179"
"mecp2_peak_6265",-0.051077229,0.83505961,"Galnt10"
"mecp2_peak_6266",0.064171569,0.774730489,"Slc39a11"
"mecp2_peak_6267",0.055584154,0.8149646,"Adamts2"
"mecp2_peak_6270",-0.019131308,0.950602277,"Asic2"
"mecp2_peak_6272",0.395363909,0.137704001,"Ntn1"
"mecp2_peak_6274",-0.077683536,0.718099629,"Slc43a2"
"mecp2_peak_6275",0.036991449,0.89023503,"Usp22"
"mecp2_peak_6276",2.188697982,1.82e-15,"Ebf1"
"mecp2_peak_6277",-0.134137549,0.520266935,"Prkca"
"mecp2_peak_6279",-0.03690555,0.893805793,"Myh10"
"mecp2_peak_6280",0.550847992,0.053166472,"Pitpnc1"
"mecp2_peak_6282",-0.097752545,0.635033494,"Otx1"
"mecp2_peak_6284",0.085010739,0.692106721,"Adamts2"
"mecp2_peak_6285",0.014927837,0.96404992,"Slit3"
"mecp2_peak_6286",-0.831853561,0.001966652,"Prkca"
"mecp2_peak_6289",0.329106679,0.134211459,"Arsg"
"mecp2_peak_6290",-0.003226117,0.993650531,"Commd1b"
"mecp2_peak_6290",-0.003226117,0.993650531,"Commd1"
"mecp2_peak_6290",-0.003226117,0.993650531,"Zrsr1"
"mecp2_peak_6292",-0.216879857,0.31739926,"Sdk2"
"mecp2_peak_6293",0.165640902,0.431350975,"Ebf1"
"mecp2_peak_6294",-0.25931092,0.248252212,"Prkca"
"mecp2_peak_6295",-0.097324762,0.622905379,"Slc36a2"
"mecp2_peak_6296",-0.589373959,0.04347109,"Abr"
"mecp2_peak_6297",0.724136767,0.019255097,"Atp10b"
"mecp2_peak_6301",0.165215951,0.43882213,"Znrf3"
"mecp2_peak_6302",-0.028748632,0.92077022,"Prkca"
"mecp2_peak_6307",-0.340229966,0.167699202,"Hic1"
"mecp2_peak_6308",-0.015486229,0.962091178,"Spata20"
"mecp2_peak_6309",0.084088383,0.702838037,"Fgf18"
"mecp2_peak_6317",-0.12786924,0.571280285,"B3gnt2"
"mecp2_peak_6317",-0.12786924,0.571280285,"Commd1b"
"mecp2_peak_6319",-0.013797335,0.966649978,"Kat7"
"mecp2_peak_6321",-0.705429812,0.006993486,"Rnf157"
"mecp2_peak_6322",0.411441092,0.114824809,"Kcnip1"
"mecp2_peak_6324",0.193653596,0.326693917,"Slit3"
"mecp2_peak_6326",0.804389676,0.000813247,"Gas7"
"mecp2_peak_6327",0.041905205,0.872011348,"Sp2"
"mecp2_peak_6329",1.295686108,1.02e-07,"Slit3"
"mecp2_peak_6333",-0.730972788,0.006215361,"Arhgap23"
"mecp2_peak_6333",-0.730972788,0.006215361,"4933428G20Rik"
"mecp2_peak_6334",-0.051831048,0.837751797,"Ebf1"
"mecp2_peak_6336",0.008291398,0.981970386,"Cpsf4l"
"mecp2_peak_6341",0.016959154,0.957737867,"Septin9"
"mecp2_peak_6342",-0.380744208,0.117387823,"Grap"
"mecp2_peak_6343",0.050443219,0.844236441,"Fstl4"
"mecp2_peak_6344",0.10130281,0.628728166,"Ntn1"
"mecp2_peak_6347",-0.020609537,0.947015711,"G3bp1"
"mecp2_peak_6348",0.450941601,0.049083824,"Bcl11a"
"mecp2_peak_6351",0.266730871,0.229581065,"Kcnip1"
"mecp2_peak_6353",-0.061667952,0.801873129,"Uqcrq"
"mecp2_peak_6353",-0.061667952,0.801873129,"Gdf9"
"mecp2_peak_6355",0.041802821,0.879143933,"B3gnt2"
"mecp2_peak_6355",0.041802821,0.879143933,"Commd1b"
"mecp2_peak_6356",-1.227513259,3.04e-05,"Rap1gap2"
"mecp2_peak_6358",0.165718307,0.439315367,"Fstl4"
"mecp2_peak_6359",-0.601462728,0.056676145,"Tenm2"
"mecp2_peak_6360",0.087919776,0.685684676,"Tns3"
"mecp2_peak_6361",-0.141605042,0.505898101,"Rap1gap2"
"mecp2_peak_6362",0.000799304,0.998239832,"Sdk2"
"mecp2_peak_6366",0.965065597,0.002178255,"Slit3"
"mecp2_peak_6367",1.338726111,2.92e-05,"Slit3"
"mecp2_peak_6370",0.229883714,0.294646974,"Gas7"
"mecp2_peak_6371",0.000333281,0.999250504,"Septin9"
"mecp2_peak_6372",-1.122832466,0.000104459,"Slc5a10"
"mecp2_peak_6372",-1.122832466,0.000104459,"Fam83g"
"mecp2_peak_6373",-1.09596089,0.000196025,"Slc5a10"
"mecp2_peak_6373",-1.09596089,0.000196025,"Fam83g"
"mecp2_peak_6374",-0.028285305,0.921860715,"Tom1l2"
"mecp2_peak_6374",-0.028285305,0.921860715,"Drc3"
"mecp2_peak_6375",0.126910998,0.580684167,"Kcnip1"
"mecp2_peak_6377",0.909718299,0.004102257,"Pitpnc1"
"mecp2_peak_6378",-0.074181912,0.754011251,"Hlf"
"mecp2_peak_6379",0.386697609,0.165695753,"Gria1"
"mecp2_peak_6380",-0.15412799,0.476749493,"Cdc42ep4"
"mecp2_peak_6381",-0.047164497,0.861619395,"Tenm2"
"mecp2_peak_6382",-0.157373649,0.373896369,"Slc1a4"
"mecp2_peak_6384",-0.087632449,0.678963158,"Kcnip1"
"mecp2_peak_6385",-0.071235177,0.750957762,"Myocd"
"mecp2_peak_6386",-0.090708516,0.676807467,"Bcl11a"
"mecp2_peak_6388",-0.785804802,0.005761258,"Slc5a10"
"mecp2_peak_6388",-0.785804802,0.005761258,"Fam83g"
"mecp2_peak_6390",-0.042478593,0.871875284,"Tlcd2"
"mecp2_peak_6392",-0.399621427,0.109454989,"Fstl4"
"mecp2_peak_6395",-0.109022492,0.638506063,"Slc39a11"
"mecp2_peak_6398",0.513777299,0.059737219,"Adamts2"
"mecp2_peak_6400",-0.024911995,0.932741534,"Ebf1"
"mecp2_peak_6401",0.146750462,0.526699738,"Fstl4"
"mecp2_peak_6404",0.005685463,0.988762997,"B3gnt2"
"mecp2_peak_6404",0.005685463,0.988762997,"Commd1b"
"mecp2_peak_6405",-0.063698002,0.805979686,"Tenm2"
"mecp2_peak_6406",0.23641151,0.245971309,"Ntn1"
"mecp2_peak_6407",-0.236663322,0.295693301,"Marchf10"
"mecp2_peak_6408",0.620229435,0.014149025,"Ranbp17"
"mecp2_peak_6410",-1.176305636,0.00021448,"Prkca"
"mecp2_peak_6411",0.018642211,0.952083428,"Sdk2"
"mecp2_peak_6413",-0.198023489,0.386597526,"Acly"
"mecp2_peak_6414",-0.323134514,0.101137977,"Cacng1"
"mecp2_peak_6415",-0.152413418,0.431871911,"Tenm2"
"mecp2_peak_6416",0.119317024,0.581526277,"Rhbdf2"
"mecp2_peak_6418",1.079814874,0.000842842,"Gria1"
"mecp2_peak_6419",-0.025811703,0.932327381,"Prkca"
"mecp2_peak_6420",-0.397424333,0.099872986,"Wnt3"
"mecp2_peak_6422",-0.71433753,0.006798971,"Bahcc1"
"mecp2_peak_6424",-0.775198312,0.018605829,"Tenm2"
"mecp2_peak_6427",-0.11178714,0.612370413,"Fstl4"
"mecp2_peak_6428",0.045427033,0.863821448,"Marchf10"
"mecp2_peak_6429",0.984885968,0.000525166,"Kcnip1"
"mecp2_peak_6430",0.284553969,0.153251115,"Rph3al"
"mecp2_peak_6431",0.471984244,0.064643429,"Rph3al"
"mecp2_peak_6433",-0.256151064,0.249338666,"Myh13"
"mecp2_peak_6434",-0.809473395,0.018744256,"Fstl4"
"mecp2_peak_6435",0.481047788,0.022841554,"Sppl2c"
"mecp2_peak_6436",0.036768307,0.897518699,"Commd1b"
"mecp2_peak_6436",0.036768307,0.897518699,"Commd1"
"mecp2_peak_6436",0.036768307,0.897518699,"Zrsr1"
"mecp2_peak_6440",0.356012313,0.181026075,"Kcnip1"
"mecp2_peak_6441",-0.004442243,0.991252838,"Itgb4"
"mecp2_peak_6441",-0.004442243,0.991252838,"Galk1"
"mecp2_peak_6442",-1.511677108,7.9e-07,"Abr"
"mecp2_peak_6443",-0.050155487,0.850946242,"B3gnt2"
"mecp2_peak_6443",-0.050155487,0.850946242,"Commd1b"
"mecp2_peak_6444",0.985934503,0.006285969,"Kcnip1"
"mecp2_peak_6445",-0.406889914,0.141612453,"Fstl4"
"mecp2_peak_6446",-0.511678668,0.070804835,"Tenm2"
"mecp2_peak_6450",0.013004047,0.969528579,"Ehbp1"
"mecp2_peak_6451",-0.153302754,0.469705385,"Tenm2"
"mecp2_peak_6452",0.491499818,0.06388262,"Ebf1"
"mecp2_peak_6453",-0.189880027,0.385037939,"Tenm2"
"mecp2_peak_6454",-0.122719596,0.575235266,"Sertad2"
"mecp2_peak_6457",-0.875063133,0.012433222,"Tenm2"
"mecp2_peak_6461",-0.354388773,0.138193766,"Marchf10"
"mecp2_peak_6463",-0.137352531,0.506164564,"Sdk2"
"mecp2_peak_6464",-0.046124638,0.864455806,"Slit3"
"mecp2_peak_6468",-0.536017319,0.015307243,"Bahcc1"
"mecp2_peak_6469",0.382294061,0.109225219,"Ntn1"
"mecp2_peak_6470",-0.008773212,0.980827821,"Kcnip1"
"mecp2_peak_6473",0.214773732,0.373537631,"Znrf3"
"mecp2_peak_6475",-0.129951156,0.57643865,"Tenm2"
"mecp2_peak_6476",0.192047347,0.369358141,"Tenm2"
"mecp2_peak_6479",0.121370456,0.604563053,"Ebf1"
"mecp2_peak_6481",-0.402406743,0.126437511,"Ksr1"
"mecp2_peak_6482",-0.723961334,0.009685846,"P4ha2"
"mecp2_peak_6484",2.026022162,1.66e-10,"Rph3al"
"mecp2_peak_6485",-0.576283331,0.05979701,"Abr"
"mecp2_peak_6487",-0.241322093,0.268953849,"Gas7"
"mecp2_peak_6489",-0.259759386,0.279939546,"Hlf"
"mecp2_peak_6490",-0.47641611,0.105962134,"Tenm2"
"mecp2_peak_6491",-1.068074865,0.001966592,"Marchf10"
"mecp2_peak_6492",-0.741201619,0.022370492,"Fstl4"
"mecp2_peak_6493",0.08709976,0.710864341,"5730522E02Rik"
"mecp2_peak_6498",0.169102796,0.43495747,"Kcnip1"
"mecp2_peak_6499",-0.713305059,0.036433605,"Tenm2"
"mecp2_peak_6503",-0.041721499,0.87968678,"Ntn1"
"mecp2_peak_6505",-0.062073508,0.796849596,"Hbq1a"
"mecp2_peak_6507",-0.687279449,0.03403209,"Rnf157"
"mecp2_peak_6508",-0.02021822,0.950602277,"Ntn1"
"mecp2_peak_6510",-0.044734591,0.87089548,"Slc39a11"
"mecp2_peak_6511",-0.057469168,0.818263115,"Asic2"
"mecp2_peak_6512",-0.553272253,0.063724441,"Acly"
"mecp2_peak_6513",-0.113833674,0.631155909,"B3gnt2"
"mecp2_peak_6513",-0.113833674,0.631155909,"Commd1b"
"mecp2_peak_6515",-0.14603671,0.511808905,"Sdk2"
"mecp2_peak_6516",-0.021095157,0.945782131,"Elmsan1"
"mecp2_peak_6517",0.00165455,0.996538339,"Slc24a4"
"mecp2_peak_6518",-0.099300882,0.638262664,"Ptprn2"
"mecp2_peak_6520",0.021915957,0.943542877,"Papln"
"mecp2_peak_6522",-0.025482506,0.931355136,"Dio2"
"mecp2_peak_6524",-0.018035361,0.954041838,"Syne2"
"mecp2_peak_6528",-0.031940088,0.91183155,"Greb1"
"mecp2_peak_6529",-0.011492892,0.976100927,"Hspa2"
"mecp2_peak_6530",0.041958525,0.873960489,"Itpk1"
"mecp2_peak_6535",0.054670591,0.824494707,"Slc24a4"
"mecp2_peak_6538",-0.143052128,0.527096252,"Plekhh1"
"mecp2_peak_6539",0.021001337,0.945628798,"Akap6"
"mecp2_peak_6540",0.043567539,0.867124043,"Angel1"
"mecp2_peak_6541",-0.007467765,0.984397778,"Dync1h1"
"mecp2_peak_6544",1.999857371,1.56e-06,"Nrxn3"
"mecp2_peak_6546",-0.071857715,0.752195095,"Ptprn2"
"mecp2_peak_6548",-0.041454757,0.876054943,"Colec11"
"mecp2_peak_6550",-0.077603151,0.7311129,"Ttll5"
"mecp2_peak_6551",-0.072555632,0.762807846,"Pgf"
"mecp2_peak_6552",-0.019956324,0.948998619,"Hsp90aa1"
"mecp2_peak_6553",0.016901563,0.958634045,"Smoc1"
