"SYMBOL","mecp2_Fold","mecp2_minFDR","mecp2_sig_peaks","n_mecp2_peaks","mecp2_sig","h2a_Fold","h2a_minFDR","h2a_sig_peaks","n_h2a_peaks","h2a_sig","sig","quadrant"
"Col12a1",-0.247361511,0.227656158,0,1,FALSE,1.433595795,3.78e-16,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Col13a1",-0.320154020024266,0.086317248,0,4,FALSE,-0.307574551742121,0.000384767,2,12,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Col15a1",0.382437735278847,0.004923349,1,14,TRUE,0.0827857599100008,0.000150898,3,19,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Col16a1",-0.254978802788846,0.155691487,0,5,FALSE,-0.421695293059048,0.000887925,4,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Col17a1",-0.054923388,0.822668665,0,1,FALSE,0.295388952411096,0.018981356,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Col18a1",0.294981660821373,0.09313012,0,3,FALSE,0.395264768246949,2.22e-10,6,15,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Col19a1",2.01982432770949,3.49e-15,6,10,TRUE,1.22785311796719,7.43e-41,14,15,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Col22a1",1.21281153221302,1.11e-05,3,5,TRUE,0.63476922505203,1.74e-13,7,11,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Col25a1",-0.327045746,0.17493856,0,1,FALSE,0.269620675788373,0.005032133,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Col27a1",-0.780565294224573,0.000331178,7,18,TRUE,-0.341199780947762,6.79e-08,5,9,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Col28a1",-0.0608792285706637,0.736153002,0,4,FALSE,0.419510919433181,0.000247301,2,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Col4a1",-0.0710636576079496,0.736104317,0,2,FALSE,0.642989981053646,9.09e-11,3,8,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Col4a2",-0.127403434706904,0.412129876,0,6,FALSE,0.274541913667028,3.09e-05,2,8,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Col5a1",-0.276294511757222,0.05047699,0,17,FALSE,-0.436635893601811,3.51e-07,13,17,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Col6a1",0.021228405,0.94491265,0,1,FALSE,-0.557024134,0.00248858,1,1,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Col9a1",2.54889887022781,1.55e-20,7,8,TRUE,1.4521306634888,1.21e-36,9,9,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Colec11",-0.041454757,0.876054943,0,1,FALSE,0.363034665,0.005582363,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Commd8",1.7387858708952,1.48e-10,3,3,TRUE,0.831485943975811,3.21e-15,6,7,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Commd9",0.0111399859220788,0.595015568,0,4,FALSE,0.470968342955538,3.73e-06,3,4,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cop1",1.180834913,0.000248594,1,1,TRUE,1.4302463,1.73e-31,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Coro2a",-0.15482033598251,0.408074104,0,3,FALSE,-0.111679796949286,0.004384737,3,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cpeb2",2.30388695891027,8.99e-12,1,3,TRUE,0.604183313970023,2.47e-15,3,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cped1",0.0990436927530539,0.479407382,0,3,FALSE,0.572341083173498,4.64e-06,2,5,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cpn2",-0.165632844380977,0.332748761,0,2,FALSE,0.0771212591183361,0.024706384,1,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cpne5",-0.0719193875958232,0.713071712,0,3,FALSE,-0.534264976,0.00181242,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cpsf4l",-0.0301889038392275,0.911289616,0,2,FALSE,-0.444810774,0.003450967,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cpvl",0.336630343187136,0.033840011,1,2,TRUE,-0.0408474542360465,0.002383352,2,4,TRUE,"Significant","Q4 (MeCP2 up / H2A down)"
"Cpxm2",0.600594659411286,0.024547026,1,2,TRUE,0.569811921553662,1.27e-05,1,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cracd",-0.690414085324388,0.002120566,2,6,TRUE,0.466988679675453,1.28e-05,5,9,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Cracdl",-0.164372717258508,0.334880511,0,5,FALSE,0.416742618956143,5.45e-05,3,6,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cracr2a",0.013194042,0.968454006,0,1,FALSE,-0.147570932,0.286836637,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Cradd",-0.0831168751701559,0.025903928,1,9,TRUE,0.418990320306661,3.22e-05,3,7,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Crb2",0.0706469997307603,0.708669246,0,2,FALSE,0.109087838300034,0.00062819,3,7,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Crcp",-0.27144062317342,0.214151412,0,2,FALSE,-0.080608956,0.536691146,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Creb3l1",-0.132068544,0.495060037,0,1,FALSE,0.357290557551897,4.39e-05,2,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Creb3l2",0.152726941437432,0.271842459,0,3,FALSE,0.280253340724335,0.002261177,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Creb5",0.420001332917335,0.004170932,1,29,TRUE,0.22887017123445,8.73e-05,7,19,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Crhr1",-0.150615010530582,0.42572925,0,2,FALSE,-0.0439867815261783,0.454370849,0,3,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crim1",-0.159557643502312,0.184226403,0,7,FALSE,-0.295752162506513,0.002837486,3,5,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crisp4",-0.047642794,0.855469011,0,1,FALSE,0.451690511,0.001678928,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Crispld2",-0.15362240500757,0.354277034,0,4,FALSE,-0.177114661531781,0.002556596,1,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crmp1",-0.0560733044087329,0.776190912,0,2,FALSE,-0.309202903,0.04465014,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crnkl1",-0.231262745922328,0.25099295,0,5,FALSE,-0.26023055484845,0.037577693,1,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crocc2",0.049058263,0.850301113,0,1,FALSE,-0.323992690302802,0.000308986,1,3,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Crtac1",0.00437739034194829,0.629866374,0,3,FALSE,-0.0347843062602327,0.131475053,0,5,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Crtc1",-0.276755753643207,0.19377223,0,3,FALSE,-0.0203250963646324,0.002443169,2,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cry1",-0.417764426,0.094733506,0,1,FALSE,0.441680392249704,0.004428542,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Crybg1",-0.086832338,0.69651261,0,1,FALSE,-0.365352437,0.038324305,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crygs",0.019022711,0.951200803,0,1,FALSE,0.449829361,0.002695097,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cryl1",-0.037639441,0.888466973,0,1,FALSE,-0.020195248,0.915542547,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Csf1",0.207245267816601,0.280554308,0,2,FALSE,0.230877600601464,0.013639176,1,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Csmd1",1.35179453244705,2.42e-12,3,27,TRUE,0.769623573480999,2.08e-20,22,34,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Csmd2",-1.17382396744972,3.3e-06,7,16,TRUE,-0.508746452902939,1.14e-07,5,6,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Csmd2os",-1.20246244523313,1.35e-08,11,22,TRUE,-0.964557114336201,4.37e-16,8,11,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Csmd3",3.00219285778102,2.14e-14,1,2,TRUE,1.532256747649,4.97e-27,6,6,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cspg4",-0.029906887,0.916745836,0,1,FALSE,-0.041779784,0.738062415,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Csrnp1",-0.110151646,0.608440154,0,1,FALSE,-0.026108923,0.826788227,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Csrnp3",-1.79318471966611,7.28e-08,4,6,TRUE,-0.207193021129063,0.000436348,3,7,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Ctif",-0.143926836860527,0.124468176,0,10,FALSE,0.148793790581337,5.56e-07,6,16,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ctnna1",-0.030393136,0.914402817,0,1,FALSE,0.0676704861918639,0.508704948,0,3,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ctnna2",1.17187591787346,7.26e-08,3,14,TRUE,0.831564459588436,6.91e-23,10,16,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Ctnna3",1.65783598915517,4.08e-09,3,6,TRUE,0.85735442300099,5.56e-20,7,7,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Ctnnbl1",-0.232631883947818,0.144030851,0,10,FALSE,-0.516347946815836,6.2e-06,4,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ctnnd2",-0.73772062897843,0.001742017,4,11,TRUE,-0.114852561565126,6.26e-05,7,28,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Ctsc",-0.006258324,0.98736202,0,1,FALSE,0.317331218,0.040012987,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cttnbp2",0.013252189,0.96984555,0,1,FALSE,0.387356731756382,0.001038272,2,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ctxn3",0.144114341404564,0.325811726,0,2,FALSE,0.663423230026878,7.36e-06,1,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cuedc1",-0.179191963945524,0.296983181,0,2,FALSE,-0.108830874884028,0.447279142,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cul3",-0.129516536,0.564712928,0,1,FALSE,-0.125865761,0.462927246,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cux2",-1.08645515170799,3.21e-05,4,6,TRUE,-0.757402481968597,8.87e-14,5,6,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Cxcl12",-0.142382621,0.45627241,0,1,FALSE,-0.366396209,0.034169401,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cxcl17",-0.027389386,0.924928735,0,1,FALSE,-0.368132259,0.024330881,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cxxc5",-0.430859246293393,0.058611182,0,4,FALSE,-0.0571745856040241,0.000681364,3,10,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cyb5r3",-0.00841531,0.981680351,0,1,FALSE,-0.454425528,0.009691985,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cyp46a1",-0.361162859996447,0.035732322,1,3,TRUE,-0.15633916082585,0.04365914,1,5,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Cyria",-0.11952827265501,0.493832324,0,2,FALSE,0.476009905971745,1.02e-06,1,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cyrib",-0.0544502396514292,0.706693757,0,3,FALSE,0.603455784858676,2.7e-07,2,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cystm1",-0.072648476,0.75201322,0,1,FALSE,-0.245532457176782,0.033521789,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cyth1",0.0539883238143791,0.788514475,0,2,FALSE,0.525022573774673,9.93e-05,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cyth4",-0.126926661,0.522711193,0,1,FALSE,-0.410299091,0.003154773,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cytip",1.93015932080112,4.05e-18,3,3,TRUE,1.57206418489458,1.41e-59,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cyyr1",0.316835033,0.180062181,0,1,FALSE,0.868047811621468,6.18e-15,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"D030024E09Rik",1.17447091438467,8.04e-05,2,6,TRUE,0.413643402946177,4.38e-05,1,7,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"D030025P21Rik",-0.181826817609913,0.362490584,0,2,FALSE,0.312194833,0.014405313,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"D030045P18Rik",0.983050712,0.008183158,1,1,TRUE,1.00019525563879,8.3e-18,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"D14Ertd670e",0.388191522,0.088849031,0,1,FALSE,0.725075964,3.97e-10,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"D330050G23Rik",0.926323272208366,0.000251653,1,3,TRUE,1.03146541335709,4.03e-22,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"D430019H16Rik",-0.05624531,0.818074027,0,1,FALSE,0.085860748,0.568516053,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"D530049I02Rik",0.220941844439191,0.341240636,0,2,FALSE,0.228546825,0.035453486,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"D630003M21Rik",-0.118241780421668,0.512520562,0,3,FALSE,-0.148551140038025,0.02161046,1,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"D630013N20Rik",-0.0880116185205346,0.598468981,0,5,FALSE,0.073263176,0.65812509,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"D630024D03Rik",0.837061570350013,0.001754425,2,3,TRUE,0.751950089638014,1.14e-10,3,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"D630045J12Rik",-0.418311832052695,0.015148306,1,7,TRUE,0.262360579639811,0.018080631,1,4,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"D6Ertd474e",-0.012783277,0.969498282,0,1,FALSE,0.204652171733463,0.000905134,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"D730045A05Rik",-0.416584024894422,0.017567997,1,13,TRUE,-0.218956469458084,3.75e-05,1,7,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"D730050B12Rik",0.517981388806786,0.010058505,1,3,TRUE,0.7168643,2.61e-12,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"D7Ertd443e",0.772460408479718,0.001967847,1,7,TRUE,0.139785971433869,9.76e-09,5,7,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"D830013O20Rik",0.034623945,0.900724219,0,1,FALSE,0.743102748505594,2.86e-16,1,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"D930007P13Rik",-0.069029887,0.769735708,0,1,FALSE,-0.506321234971854,3.08e-06,2,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Daam1",-0.0390174172010366,0.86504355,0,2,FALSE,-0.311246614705641,0.012929027,1,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Daam2",0.473959657552137,0.027959205,1,2,TRUE,0.75627871711039,3.92e-10,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dab1",1.35025763058002,1.88e-09,8,23,TRUE,0.957195028478775,1.49e-33,23,35,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dab2ip",0.35718574778223,0.02621115,1,7,TRUE,-0.123272944673925,3.63e-11,9,12,TRUE,"Significant","Q4 (MeCP2 up / H2A down)"
"Dach1",1.6971783331611,2.12e-12,1,5,TRUE,0.829826690380103,1.07e-11,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dact1",0.309068998637042,0.137407668,0,2,FALSE,0.852998659523709,1.02e-23,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Dact2",-0.0365613475984809,0.735841984,0,3,FALSE,-0.314254334920728,0.026551146,2,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Dagla",-0.992564641346443,4.23e-07,2,9,TRUE,-0.484539987979012,1.16e-07,5,7,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Dap",-0.260711033104526,0.09903747,0,5,FALSE,0.552094963185068,2.85e-07,6,9,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Dapk1",-0.225261160710142,0.178476596,0,11,FALSE,-0.0537604524617268,0.025532071,1,8,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Dapk2",-0.579044420641229,0.037150485,1,6,TRUE,-0.552151344,9.25e-07,1,1,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Daw1",1.1191415573006,2.52e-05,2,2,TRUE,0.978153433,4.31e-14,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dazap1",-0.127764662,0.543513649,0,1,FALSE,-0.585390643,0.000530512,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Dazl",1.61899716325801,4.89e-07,1,2,TRUE,0.907493957031698,9.65e-13,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dbh",-0.854971819,0.002169887,1,1,TRUE,-0.374663429,0.000248017,1,1,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Dcc",0.0914060935941165,0.483030324,0,9,FALSE,0.346843558968719,0.000950301,3,6,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Dcdc2c",0.150838945916877,0.239983603,0,2,FALSE,0.463717685085624,0.001446227,1,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Dchs1",-0.0654905923295304,0.757227682,0,2,FALSE,0.316136982,0.017448401,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Dclk1",1.55787056524173,1.67e-11,5,9,TRUE,1.17138831870508,1.1e-36,13,13,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dclk2",1.62262482920648,4.09e-10,3,11,TRUE,0.65917843753634,2.89e-11,4,6,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dcp1a",0.003806145,0.992249817,0,1,FALSE,0.085830424,0.635609424,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Dcp2",-0.0696519057004815,0.723963771,0,3,FALSE,0.22556159211799,6.32e-08,3,8,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Dcstamp",1.47805254877083,1.29e-08,1,2,TRUE,1.03262147498657,1.11e-17,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dctd",1.10678063708651,7.97e-06,1,4,TRUE,0.817709435750338,1.89e-14,2,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dctn1",-0.040602089,0.879781784,0,1,FALSE,0.603339749,2.39e-07,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Dctn6",-0.055850461,0.821019509,0,1,FALSE,0.415864783717444,0.000588565,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Dcun1d4",-0.216330015454382,0.258588978,0,2,FALSE,-0.191669377979039,0.177150663,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Dcx",0.0636581495039641,0.77871787,0,3,FALSE,0.416481817,0.000323494,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ddc",-0.071068226,0.760180656,0,1,FALSE,0.201928414,0.150101696,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ddo",0.309491587435006,0.088650845,0,3,FALSE,0.829845750616003,2.66e-10,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ddx11",0.460749052990569,0.083670375,0,3,FALSE,0.558701090833245,7.09e-07,2,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ddx19a",-0.053090295,0.833914922,0,1,FALSE,0.211920031,0.130058166,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ddx20",0.258542488137607,0.015340628,2,20,TRUE,0.256366072641476,0.001465861,3,11,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Ddx25",-0.167886967472821,0.336128212,0,2,FALSE,-0.220860511521461,0.0876383,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Dennd1a",0.133028930498562,0.268829391,0,8,FALSE,0.0940951536143539,7.88e-16,3,10,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Dennd1b",-1.14603561304147,7.64e-05,2,4,TRUE,0.30430136396602,0.008255198,2,2,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Dennd3",-0.229409890823437,0.22376134,0,4,FALSE,-0.0478502996726907,0.166801946,0,3,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Depdc5",-0.048166869,0.848450142,0,1,FALSE,0.254002905,0.067942438,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Depp1",-0.000327638,0.999269286,0,1,FALSE,0.302648693,0.024202447,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Derl1",0.0271309887134978,0.911354503,0,2,FALSE,0.447771699960556,5.9e-05,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Dexi",-0.186138634016064,0.36574432,0,2,FALSE,-0.053333742,0.674356991,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Dgkb",2.2982273098911,6.23e-15,2,2,TRUE,0.965974356218415,1.06e-21,6,6,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dgkh",-0.148241130115108,0.444903754,0,2,FALSE,0.559720843,0.000125584,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Dgki",0.354489482846646,0.007462503,2,13,TRUE,0.473135808899325,1.9e-06,11,20,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dgkz",-0.128144861,0.535954228,0,1,FALSE,0.138416122825611,1.07e-05,3,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Dglucy",1.67045567752058,4.96e-10,1,3,TRUE,0.673543690547458,2.31e-08,2,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dhrs2",-0.014924943,0.963696696,0,1,FALSE,-0.213028006245423,0.124236499,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Dhrs3",-0.075036596,0.742426299,0,1,FALSE,-0.235617866,0.03037029,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Dhx32",0.447501706,0.054655696,0,1,FALSE,0.063842028,0.663665603,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Dhx35",-0.836110797073644,0.006041444,1,3,TRUE,-0.236865934,0.218893587,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Diaph2",0.984679013388055,0.000316403,1,2,TRUE,1.07663460577094,3.45e-12,2,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Diaph3",1.36577207844722,4.59e-06,2,5,TRUE,0.727816185915089,2.37e-11,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dio2",0.014633967,0.96570244,0,1,FALSE,0.514138003669356,2.38e-06,1,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Dipk2b",1.660490867,8.15e-09,1,1,TRUE,1.035215537,4.85e-16,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Disc1",-0.135323068283671,0.037980314,1,22,TRUE,0.121145680181399,0.0002751,1,13,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Disp2",-0.069573813,0.771596183,0,1,FALSE,-0.120796039,0.232945067,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Disp3",0.543149729136943,0.001935545,1,7,TRUE,-0.300325980258542,0.002351068,2,5,TRUE,"Significant","Q4 (MeCP2 up / H2A down)"
"Dkk2",1.63226880638284,4.68e-08,1,2,TRUE,0.686598537820474,1.51e-10,3,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dkk3",-1.13577029819538,1.59e-07,4,6,TRUE,-0.281117433793686,0.032504259,1,2,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Dlc1",1.16706454800443,5.28e-06,1,5,TRUE,0.337186703963839,0.000767585,2,7,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dlg2",2.22331562914376,8.25e-20,15,22,TRUE,1.22911816438093,1.22e-34,13,16,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dlg5",-0.844382105659322,0.002295717,1,4,TRUE,0.185780251733068,0.014653831,1,5,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Dlgap1",1.20097808641293,1.98e-06,1,7,TRUE,1.16028042457595,1.89e-23,9,11,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dlgap2",0.71785934652978,1.87e-08,9,73,TRUE,0.509515882183745,6.57e-21,34,74,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dlgap4",-1.16279637660864,2.73e-08,7,15,TRUE,-0.52738156397298,2.55e-10,10,12,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Dlk1",0.0350881870137899,0.879013651,0,2,FALSE,-0.303756171,0.081237512,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Dmbx1",1.037682603,0.000766745,1,1,TRUE,0.512037627092142,8.46e-08,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dmd",2.16364159476069,5.14e-12,1,3,TRUE,0.488005264138077,0.003825158,3,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dmrt3",-0.122508109,0.551015946,0,1,FALSE,-0.105498575,0.312013783,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Dmrtb1",0.00775771,0.983607991,0,1,FALSE,0.138855809,0.311978928,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Dnah10",0.148126587,0.438597899,0,1,FALSE,-0.254457609,0.072511068,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Dnah11",2.39643708309109,2.34e-23,7,9,TRUE,1.3904032224591,2.24e-59,11,12,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dnah17",-0.0987874548230047,0.53788045,0,4,FALSE,-0.71807098153234,2.32e-06,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Dnah5",1.75866320902043,7.04e-08,2,4,TRUE,0.815366708060957,1.22e-14,4,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Dnah8",-0.0883673036662572,0.441178758,0,4,FALSE,-0.262634494,0.144829332,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
